"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Minimizing Expected Deviation in Upper Level Outcomes Due to Lower Level Decision Making in Hierarchical Multiobjective Problems","K. Deb; Z. Lu; I. Kropp; J. S. Hernandez-Suarez; R. Hussein; S. Miller; A. P. Nejadhashemi","College of Engineering and College of Agricultural and Natural Sciences, Michigan State University, East Lansing, MI, USA; College of Engineering and College of Agricultural and Natural Sciences, Michigan State University, East Lansing, MI, USA; College of Engineering and College of Agricultural and Natural Sciences, Michigan State University, East Lansing, MI, USA; College of Engineering and College of Agricultural and Natural Sciences, Michigan State University, East Lansing, MI, USA; College of Engineering and College of Agricultural and Natural Sciences, Michigan State University, East Lansing, MI, USA; College of Engineering and College of Agricultural and Natural Sciences, Michigan State University, East Lansing, MI, USA; College of Engineering and College of Agricultural and Natural Sciences, Michigan State University, East Lansing, MI, USA","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","505","519","Many societal and industrial problem-solving tasks involving search, optimization, design, and management are conveniently decomposed into hierarchical subproblems. While this process allows a systematic procedure to have a multistakeholder solution, the independent decision-making process for the lower level problem causes a deviation in the expected outcome of the upper level problem. In this article, we provide a new and computationally efficient evolutionary approach allowing upper level decision makers to analyze the vagaries of lower level decision making when choosing a preferred solution with the minimum deviation from their expectations. This concept is novel and pragmatic. We demonstrate the concept through a search for optimistic–pessimistic tradeoff solutions found by an evolutionary multiobjective optimization approach first on two difficult test problems, then on a watershed management problem and a telecommunication management problem. The approach is generic and can be applied to similar hierarchical management problems to achieve minimum deviation with a more predictive and reliable outcome. The proposed solution procedure is found to choose an optimistic solution that has approximately 31%–65% reduced deviation compared to another optimistic solution chosen at random in the test problems and approximately 85%–95% reduced deviation in the two practical problems, making the method of this study applicable to practical hierarchical problems.","1941-0026","","10.1109/TEVC.2022.3172302","National Science Foundation under Cooperative Agreement(grant numbers:DBI-0939454); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9766417","Bilevel optimization;decision making;evolutionary algorithms;hierarchical optimization","Optimization;Decision making;Optimized production technology;Task analysis;Systematics;Search problems;Process control","decision making;evolutionary computation","evolutionary multiobjective optimization approach;hierarchical management problems;hierarchical multiobjective problems;hierarchical subproblems;independent decision-making process;lower level decision making;multistakeholder solution;optimistic-pessimistic tradeoff solutions;telecommunication management problem;watershed management problem","","","","32","IEEE","3 May 2022","","","IEEE","IEEE Journals"
"An Iterative Two-Stage Multifidelity Optimization Algorithm for Computationally Expensive Problems","A. Kenny; T. Ray; H. K. Singh","School of Engineering and Information Technology, The University of New South Wales, Canberra, ACT, Australia; School of Engineering and Information Technology, The University of New South Wales, Canberra, ACT, Australia; School of Engineering and Information Technology, The University of New South Wales, Canberra, ACT, Australia","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","520","534","Engineering design optimization often involves use of numerical simulations to assess the performance of candidate designs. The simulations for computing high-fidelity (HF) performance estimates, such as finite element analysis or computational fluid dynamics, are typically computationally expensive. In some cases, it may also be possible to run an alternate or cheaper version of the simulation (through, e.g., use of a coarse mesh) to yield a low-fidelity (LF) performance estimate. Multifidelity optimization refers to the class of methods that aim to manage LF and HF evaluations efficiently to optimize computationally expensive problems within a limited computing budget. Among the prominent existing multifidelity approaches, some of them depend on a sufficiently dense a priori sampling; while others use unidirectional information exchange from LF to HF; both of which lead to a possibility of spending evaluation budget on unpromising search regions. This article proposes an improved multifidelity approach using an iterative, two-stage scheme (MFITS). It uses the collective information from the previously evaluated designs to determine a sampling neighborhood for LF evaluations. These samples are, in turn, used for building a co-kriging surrogate model that is then searched globally to identify a good candidate for HF evaluation. By restricting the LF sampling neighborhood, the computational budget can be used more efficiently, as the search is focused on regions that have historically produced good quality solutions. Numerical experiments and benchmarking are conducted on two suites of test problems and two practical design optimization problems to demonstrate the efficacy of MFITS.","1941-0026","","10.1109/TEVC.2022.3170970","Australian Research Council(grant numbers:DP190101271); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9764802","Computationally expensive optimization;multifidelity optimization","Hafnium;Computational modeling;Optimization;Numerical models;Numerical simulation;Mathematical models;Correlation","budgeting;computational fluid dynamics;design engineering;finite element analysis;Hi-Fi equipment;iterative methods;optimisation;sampling methods","co-kriging surrogate model;computational budget;computational fluid dynamics;computationally expensive problems;computing budget;engineering design optimization;evaluation budget;finite element analysis;iterative two-stage multifidelity optimization algorithm;LF sampling neighborhood;low-fidelity performance estimate;MFITS;multifidelity approach;numerical simulations;quality solutions;unidirectional information exchange","","2","","40","IEEE","28 Apr 2022","","","IEEE","IEEE Journals"
"A Genetic Algorithm (GA) and Swarm-Based Binary Decision Diagram (BDD) Reordering Optimizer Reinforced With Recent Operators","A. Awad; A. Hawash; B. Abdalhaq","Department of Information and Computer Science, An-Najah National University, Nablus, Palestine; Department of Information and Computer Science, An-Najah National University, Nablus, Palestine; Department of Information and Computer Science, An-Najah National University, Nablus, Palestine","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","535","549","The use of binary decision diagrams (BDDs) has proliferated in numerous fields. When a system criterion is formulated in form of a Boolean function, its BDD is constructed. Each node in the BDD is further mapped into another form to be exploited in the system analysis. However, the cost of the resultant mapping form is directly related to the BDD size which can be effectively reduced through applying proper variable reordering followed by applying reduction rules that preserve the fidelity of the BDD in correctly representing the input Boolean function. Although several algorithms have been proposed in the literature to find the optimal order of variables in the BDD, the scalability of such algorithms is a serious barrier when it comes to complex systems with exponential explosion in the possible number of orders in the search space. Furthermore, solely exploring the search space in BDD reordering is not sufficient since better permutations might be obtained with slight tuning of the candidate solutions. Thus, a sufficient degree of equilibrium between exploration and exploitation should be preserved during the evolution of the reordering algorithm. In this article, we propose a BDD optimizer driven by either genetic algorithm (GA) or swarm engines. The proposed GA-based BDD reordering optimizer iteratively processes an essentially large population with a randomized mixing of low destructive crossover/mutation operators. The proposed swarm-based optimizer, on the other hand, maps a vector of real numbers into a permutation to further construct its companion BDD. The generation of the next vector is guided by recent parameter and parameter-less swarm algorithms that are armed with effective mechanisms to simultaneously conduct exploration and exploitation. Experimental results show that our proposed optimizer effectively reduces the resultant BDD size for input Boolean functions with almost linear computational complexity. Furthermore, it has been found that exploiting recent swarm optimizers with spiral movement in BDD reordering problem can outperform GA for large scale Boolean functions. Finally, as a real-world application, our proposed algorithm is applied to reversible logic synthesis to show the achieved reduction in the quantum cost (QC) associated with BDD-based synthesis.","1941-0026","","10.1109/TEVC.2022.3170212","An-Najah National University(grant numbers:ANNU-2021-Sc0014); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9762787","Binary decision diagram (BDD);genetic algorithm (GA);reordering algorithm;swarm optimization","Boolean functions;Genetic algorithms;Heuristic algorithms;Binary decision diagrams;Optimization;Costs;Computational complexity","binary decision diagrams;Boolean functions;computational complexity;genetic algorithms;iterative methods;optimisation;particle swarm optimisation","BDD optimizer;BDD reordering problem;BDD-based synthesis;binary decision diagrams;companion BDD;GA-based BDD;input Boolean function;optimizer reinforced;proper variable reordering;recent swarm optimizers;reordering algorithm;resultant BDD size;resultant mapping form;scale Boolean functions;search space;swarm engines;swarm-based optimizer","","4","","77","IEEE","25 Apr 2022","","","IEEE","IEEE Journals"
"Benchmarking Optimization Algorithms for Auto-Tuning GPU Kernels","R. A. Schoonhoven; B. van Werkhoven; K. J. Batenburg","Computational Imaging Group, Centrum Wiskunde and Informatica, Amsterdam, The Netherlands; Computational Imaging Group, Centrum Wiskunde and Informatica, Amsterdam, The Netherlands; Computational Imaging Group, Centrum Wiskunde and Informatica, Amsterdam, The Netherlands","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","550","564","Recent years have witnessed phenomenal growth in the application, and capabilities of graphical processing units (GPUs) due to their high parallel computation power at relatively low cost. However, writing a computationally efficient GPU program (kernel) is challenging and, generally, only certain specific kernel configurations lead to significant increases in performance. Auto-tuning is the process of automatically optimizing software for highly efficient execution on a target hardware platform. Auto-tuning is particularly useful for GPU programming, as a single kernel requires retuning after code changes, for different input data, and for different architectures. However, the discrete and nonconvex nature of the search space creates a challenging optimization problem. In this work, we investigate which algorithm produces the fastest kernels if the time-budget for the tuning task is varied. We conduct a survey by performing experiments on 26 different kernel spaces, from nine different GPUs, for 16 different evolutionary black-box optimization algorithms. We then analyze these results and introduce a novel metric based on the PageRank centrality concept as a tool for gaining insight into the difficulty of the optimization problem. We demonstrate that our metric correlates strongly with the observed tuning performance.","1941-0026","","10.1109/TEVC.2022.3210654","Netherlands Organization for Scientific Research (NWO)(grant numbers:639.073.506); Dutch Research Council (NWO) in the framework of the NWA-ORC Call (file number NWA.1160.18.316); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905732","Auto-tuning;evolutionary computing;fitness landscape analysis;graphical processing unit (GPU) computing;performance optimization","Kernel;Graphics processing units;Optimization;Codes;Search problems;Measurement;Benchmark testing","benchmark testing;evolutionary computation;graphics processing units;optimisation;parallel processing","auto-tuning GPU kernels;automatically optimizing software;benchmarking optimization algorithms;black-box optimization algorithms;discrete nature;GPU programming;graphical processing units;input data;kernel spaces;nonconvex nature;observed tuning performance;PageRank centrality;parallel computation power;search space;single kernel;specific kernel configurations;target hardware platform;tuning task","","1","","68","IEEE","29 Sep 2022","","","IEEE","IEEE Journals"
"Strengthening Gradient Descent by Sequential Motion Optimization for Deep Neural Networks","T. Le-Duc; Q. -H. Nguyen; J. Lee; H. Nguyen-Xuan","Deep Learning Architecture Research Center, Sejong University, Seoul, Republic of Korea; Department of Computational Engineering, Vietnamese-German University, Ho Chi Minh, Vietnam; Deep Learning Architecture Research Center, Sejong University, Seoul, Republic of Korea; CIRTech Institute, HUTECH University, Ho Chi Minh, Vietnam","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","565","579","In this article, we explore the advantages of heuristic mechanisms and devise a new optimization framework named sequential motion optimization (SMO) to strengthen gradient-based methods. The key idea of SMO is inspired from a movement mechanism in a recent metaheuristic method called balancing composite motion optimization (BCMO). Specifically, SMO establishes a sequential motion chain of two gradient-guided individuals, including a leader and a follower to enhance the effectiveness of parameter updates in each iteration. A surrogate gradient model with low computation cost is theoretically established to estimate the gradient of the follower by that of the leader through chain rule during the training process. Experimental results in terms of training quality on both fully connected multilayer perceptrons (MLPs) and convolutional neural networks (CNNs) with respect to three popular benchmark datasets, including MNIST, Fashion-MNIST, and CIFAR-10 demonstrate the superior performance of the proposed framework in comparison with the vanilla stochastic gradient descent (SGD) implemented via backpropagation (BP) algorithm. Although this study only introduces the vanilla gradient descent (GD) as a main gradient-guided factor in SMO for deep neural network (DNN) training application, it is great potential to combine with other gradient-based variants to improve its effectiveness and solve other large-scale optimization problems in practice.","1941-0026","","10.1109/TEVC.2022.3171052","Vingroup Innovation Foundation (VINIF)(grant numbers:VINIF.2019.DA04); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9766043","Backpropagation (BP) algorithm;deep neural networks (DNNs);large-scale optimization;metaheuristic algorithms;sequential motion optimization (SMO);stochastic gradient descent (SGD);surrogate gradient","Training;Optimization;Metaheuristics;Stochastic processes;Neural networks;Computational modeling;Approximation algorithms","backpropagation;convolutional neural nets;deep learning (artificial intelligence);gradient methods;metaheuristics;multilayer perceptrons;search problems","composite motion optimization;convolutional neural networks;deep neural network training application;deep neural networks;gradient-guided factor;heuristic mechanisms;large-scale optimization problems;metaheuristic method;movement mechanism;optimization framework;sequential motion chain;sequential motion optimization;SMO;surrogate gradient model;vanilla stochastic gradient descent","","5","","43","IEEE","2 May 2022","","","IEEE","IEEE Journals"
"A Stochastic Simulation Optimization-Based Range Gate Pull-Off Jamming Method","Y. Wang; T. Zhang; L. Kong; Z. Ma","School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, Sichuan, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, Sichuan, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, Sichuan, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, Sichuan, China","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","580","594","Range gate pull-off (RGPO) jamming is an electronic countermeasure widely used to fool radar tracking systems. Nevertheless, the research on its strategy optimization has only been tepid. The optimization model, appropriate performance metrics, as well as efficient algorithms are required to further the research in this field. The algebraic description for the objective function of the optimization of the RGPO jamming strategy is difficult to obtain, and the jamming results are not deterministic under the influence of the input noise. To address these issues, this article models the generation of the RGPO jamming strategy as a stochastic simulation optimization (SSO) problem, and proposes an optimization algorithm of the RGPO jamming strategy with the help of SSO technologies. We propose the committee-based active learning (CAL) assisted optimal computing budget allocation-based particle swarm optimization (CALPSO-OCBA) to alleviate the competition between solution space search and candidate solution performance evaluation by embedding CAL into PSO-OCBA. To improve the feasibility of the proposed algorithm, a scoring scheme that does not rely on the internal knowledge of the radar tracking system (i.e., the tracking model, tracking method, and tracking parameters) is designed. In addition, we use four most widely used tracking problems as the benchmarks for testing the proposed optimization algorithm of the RGPO jamming strategy. Experimental results demonstrate that the proposed algorithm is highly competitive in solving the optimization problem of the RGPO jamming strategy.","1941-0026","","10.1109/TEVC.2022.3175517","National Natural Science Foundation of China(grant numbers:61971109,U19B2017); Chang Jiang Scholars Program, the GF Science and Technology Special Innovation Zone Project; Fundamental Research Funds of Central Universities(grant numbers:2672018ZYGX2018J009); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9776498","Committee-based active learning (CAL);optimal computing budget allocation-based particle swarm optimization (PSO-OCBA);radar tracking system;range gate pull-off (RGPO);stochastic simulation optimization (SSO)","Jamming;Optimization;Radar tracking;Target tracking;Delays;Logic gates;Spaceborne radar","electronic countermeasures;jamming;optimisation;particle swarm optimisation;radar tracking;stochastic processes","jamming results;optimal computing budget allocation-based particle swarm optimization;optimization algorithm;optimization model;radar tracking system;RGPO jamming strategy;stochastic simulation optimization problem;stochastic simulation optimization-based range gate pull-off jamming method;strategy optimization","","15","","48","IEEE","17 May 2022","","","IEEE","IEEE Journals"
"Surrogate Sample-Assisted Particle Swarm Optimization for Feature Selection on High-Dimensional Data","X. Song; Y. Zhang; D. Gong; H. Liu; W. Zhang","School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China; School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China; School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China; School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China; School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","595","609","With the increase of the number of features and the sample size, existing feature selection (FS) methods based on evolutionary optimization still face challenges such as the “curse of dimensionality” and the high computational cost. In view of this, dividing or clustering the sample and feature spaces at the same time, this article proposes a hybrid FS algorithm using surrogate sample-assisted particle swarm optimization (SS-PSO). First, a nonrepetitive uniform sampling strategy is employed to divide the whole sample set into several small-size sample subsets. Regarding each sample subset as a surrogate unit, next, a collaborative feature clustering mechanism is proposed to divide the feature space, with the purpose of reducing both the computational cost of clustering feature and the search space of PSO. Following that, an ensemble surrogate-assisted integer PSO is proposed. To ensure the prediction accuracy of ensemble surrogate when evaluating particles, an ensemble surrogate construction and management strategy is designed. Since the whole sample set is replaced by a small number of surrogate units, SS-PSO significantly reduces the cost of evaluating particles in PSO. Finally, the proposed algorithm is applied to some typical datasets, and compared with six typical evolutionary FS algorithms, as well as its several variant algorithms. The experimental results show that SS-PSO can obtain good feature subsets at the smallest computational cost on most of datasets. All verify that SS-PSO is a highly competitive method for high-dimensional FS.","1941-0026","","10.1109/TEVC.2022.3175226","National Natural Science Foundation of China(grant numbers:61876185,62133015); Fundamental Research Funds for Central Universities, JLU(grant numbers:93K172021K16); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9775183","Ensemble surrogate;feature selection (FS);particle swarm optimization;surrogate-assisted evolutionary optimization","Clustering algorithms;Computational efficiency;Feature extraction;Particle swarm optimization;Optimization;Costs;Training","evolutionary computation;feature selection;particle swarm optimisation;pattern clustering;search problems","clustering feature;collaborative feature clustering mechanism;curse of dimensionality;ensemble surrogate construction;ensemble surrogate-assisted integer PSO;evolutionary optimization;feature selection methods;feature space;feature subsets;FS/bin;high computational cost;high-dimensional data;high-dimensional FS;hybrid FS algorithm;management strategy;nonrepetitive uniform sampling strategy;search space;small-size sample subsets;SS-PSO;surrogate sample-assisted particle swarm optimization;surrogate unit;typical evolutionary FS algorithms","","8","","64","IEEE","16 May 2022","","","IEEE","IEEE Journals"
"A Learning-Based Memetic Algorithm for Energy-Efficient Flexible Job-Shop Scheduling With Type-2 Fuzzy Processing Time","R. Li; W. Gong; C. Lu; L. Wang","School of Computer Science, China University of Geosciences, Wuhan, China; School of Computer Science, China University of Geosciences, Wuhan, China; School of Computer Science, China University of Geosciences, Wuhan, China; Department of Automation, Tsinghua University, Beijing, China","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","610","620","Green flexible job-shop scheduling problem (FJSP) aims to improve profit and reduce energy consumption for modern manufacturing. Meanwhile, FJSP with type-2 fuzzy processing time is proposed to predict the uncertainty in timing constraint for better simulating the practical production. This study addresses the multiobjective energy-efficient FJSP with type-2 processing time (ET2FJSP), where the minimization of makespan and total energy consumption are considered simultaneously. The previous studies do not propose the model verification and energy-saving strategy. Moreover, the best parameters required by an algorithm in different stage are different. Therefore, we propose a mixed-integer linear programming model and design a learning-based reference vector memetic algorithm (LRVMA). Its main features are: 1) four problem-specific initial rules that are presented for initialization to generate diverse solutions; 2) four problem-specific local search methods that are incorporated to enhance the exploitation; 3) an effective solution selection method depending on the Tchebycheff decomposition strategy that is utilized to balance the convergence and diversity; 4) a reinforcement learning-based parameter selection strategy that is proposed to improve the diversity of nondominated solutions; and 5) an energy-saving strategy that is designed to reduce energy consumption. To verify the effectiveness of LRVMA, it is compared against other related algorithms. The results demonstrate that LRVMA outperforms the compared algorithms for solving ET2FJSP.","1941-0026","","10.1109/TEVC.2022.3175832","National Natural Science Foundation of China(grant numbers:62076225,61873328); Natural Science Foundation for Distinguished Young Scholars of Hubei(grant numbers:2019CFA081); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9776510","Energy efficient;flexible job-shop scheduling;memetic algorithm (MA);reinforcement learning (RL);type-2 fuzzy processing time (T2FPT)","Job shop scheduling;Energy consumption;Manufacturing;Uncertainty;Schedules;Prediction algorithms;Memetics","energy conservation;energy consumption;fuzzy set theory;integer programming;job shop scheduling;linear programming;production engineering computing;reinforcement learning;search problems","energy-saving strategy;green flexible job-shop scheduling problem;learning-based reference vector memetic algorithm;LRVMA;mixed-integer linear programming model;multiobjective energy-efficient FJSP;problem-specific local search methods;reinforcement learning-based parameter selection strategy;Tchebycheff decomposition strategy;total energy consumption;type-2 fuzzy processing time","","13","","53","IEEE","17 May 2022","","","IEEE","IEEE Journals"
"Explainable Artificial Intelligence by Genetic Programming: A Survey","Y. Mei; Q. Chen; A. Lensen; B. Xue; M. Zhang","Evolutionary Computation and Machine Learning Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation and Machine Learning Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation and Machine Learning Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation and Machine Learning Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Evolutionary Computation and Machine Learning Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","621","641","Explainable artificial intelligence (XAI) has received great interest in the recent decade, due to its importance in critical application domains, such as self-driving cars, law, and healthcare. Genetic programming (GP) is a powerful evolutionary algorithm for machine learning. Compared with other standard machine learning models such as neural networks, the models evolved by GP tend to be more interpretable due to their model structure with symbolic components. However, interpretability has not been explicitly considered in GP until recently, following the surge in the popularity of XAI. This article provides a comprehensive review of the studies on GP that can potentially improve the model interpretability, both explicitly and implicitly, as a byproduct. We group the existing studies related to explainable artificial intelligence by GP into two categories. The first category considers the intrinsic interpretability, aiming to directly evolve more interpretable (and effective) models by GP. The second category focuses on post-hoc interpretability, which uses GP to explain other black-box machine learning models, or explain the models evolved by GP by simpler models such as linear models. This comprehensive survey demonstrates the strong potential of GP for improving the interpretability of machine learning models and balancing the complex tradeoff between model accuracy and interpretability.","1941-0026","","10.1109/TEVC.2022.3225509","Marsden Fund of New Zealand Government(grant numbers:VUW1913,VUW1914); Science for Technological Innovation Challenge (SfTI) Fund(grant numbers:E3603/2903); Victoria University of Wellington Research(grant numbers:225233/4077,223805/3986,226161/4164,410128/4223); MBIE Data Science SSIF Fund(grant numbers:RTVU1914); National Natural Science Foundation of China (NSFC)(grant numbers:61876169); Huayin Medical(grant numbers:E3791/4165); MBIE Endeavor Research Programme(grant numbers:C11X2001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9965435","Explainable artificial intelligence (XAI);Genetic programming (GP)","Machine learning;Genetic programming;Task analysis;Predictive models;Adaptation models;Training;Measurement","genetic algorithms;learning (artificial intelligence);neural nets","black-box machine learning models;explainable artificial intelligence;genetic programming;GP;intrinsic interpretability;linear models;model accuracy;model interpretability;model structure;neural networks;standard machine learning models;symbolic components;XAI","","2","","290","IEEE","28 Nov 2022","","","IEEE","IEEE Journals"
"Dynamic Auxiliary Task-Based Evolutionary Multitasking for Constrained Multiobjective Optimization","K. Qiao; K. Yu; B. Qu; J. Liang; H. Song; C. Yue; H. Lin; K. C. Tan","School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhongyuan University of Technology, Zhengzhou, China; School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; School of Engineering, RMIT University, Melbourne, VIC, Australia; School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; Department of Computing, The Hong Kong Polytechnic University, Hong Kong, SAR","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","642","656","When solving constrained multiobjective optimization problems (CMOPs), the utilization of infeasible solutions significantly affects algorithm’s performance because they not only maintain diversity but also provide promising search directions. In light of this situation, this article proposes a new multitasking-constrained multiobjective optimization (MTCMO) framework, in which a dynamic auxiliary task is created to assist in solving a complex CMOP (the main task) via the knowledge transfer. Moreover, the constraint boundary of the auxiliary task reduces dynamically, so that it keeps a high relatedness with the main task to continuously provide supplementary evolutionary directions. Furthermore, an improved  $\epsilon $  method is designed for the auxiliary task to utilize diverse high-quality infeasible solutions for breaking through infeasible obstacles in the early stage and approaching the feasible boundary from infeasible regions in the later stage. Besides, a new test function with decision space constraints is designed, where one parameter can be adjusted to control the overlap degree between the constrained Pareto front and the unconstrained Pareto front. This function and the other two modified existing functions are used to analyze the characteristics of MTCMO. Finally, compared with 11 state-of-the-art peer methods, the superior or competitive performance of MTCMO is demonstrated on 54 benchmark functions and two real-world applications.","1941-0026","","10.1109/TEVC.2022.3175065","National Natural Science Fund for Outstanding Young Scholars of China(grant numbers:61922072); National Natural Science Foundation of China(grant numbers:62176238,61806179,61876169,62106230,61976237); Natural Science Foundation of Henan Province(grant numbers:222300420088); China Postdoctoral Science Foundation(grant numbers:2020M682347,2021T140616,2021M692920); Key Research and Development and Promotion Projects in Henan Province(grant numbers:192102210098); Training Program of Young Backbone Teachers in Colleges and Universities in Henan Province(grant numbers:2020GGJS006); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9774845","Auxiliary task;constrained multiobjective optimization;evolutionary multitasking (EMT);improved ϵ method;knowledge transfer","Task analysis;Optimization;Statistics;Sociology;Multitasking;Search problems;Convergence","evolutionary computation;Pareto optimisation;search problems","CMOPs;constrained multiobjective optimization problem solving;constrained Pareto front;constraint boundary;decision space constraint design;dynamic auxiliary task-based evolutionary multitasking;improved ϵ method;knowledge transfer;MTCMO;multitasking-constrained multiobjective optimization framework;search directions;unconstrained Pareto front","","16","","53","IEEE","13 May 2022","","","IEEE","IEEE Journals"
"Robust Optimization Over Time by Estimating Robustness of Promising Regions","D. Yazdani; D. Yazdani; J. Branke; M. N. Omidvar; A. H. Gandomi; X. Yao","Faculty of Engineering and Information Technology, University of Technology Sydney, Ultimo, NSW, Australia; Department of Computer Science, University of Sheffield, Sheffield, U.K.; Operational Research and Management Sciences Group, Warwick Business School, University of Warwick, Coventry, U.K.; School of Computing and Leeds University Business School, University of Leeds, Leeds, U.K.; Faculty of Engineering and Information Technology, University of Technology Sydney, Ultimo, NSW, Australia; Department of Computer Science and Engineering, Southern University of Science and Technology, Research Institute of Trustworthy Autonomous Systems and Guangdong Provincial Key Laboratory of Brain inspired Intelligent Computation, Shenzhen, China","IEEE Transactions on Evolutionary Computation","30 May 2023","2023","27","3","657","670","Many real-world optimization problems are dynamic. The field of robust optimization over time (ROOT) deals with dynamic optimization problems in which frequent changes of the deployed solution are undesirable. This can be due to the high cost of switching the deployed solutions, the limitation of the needed resources to deploy such new solutions, and/or the system being intolerant toward frequent changes of the deployed solution. In the considered ROOT problems in this article, the main goal is to find solutions that maximize the average number of environments where they remain acceptable. In the state-of-the-art methods developed to tackle these problems, the decision makers/metrics used to select solutions for deployment mostly make simplifying assumptions about the problem instances. Besides, the current methods all use the population control components, which have been originally designed for tracking the global optimum over time without taking any robustness considerations into account. In this article, a multipopulation ROOT method is proposed with two novel components: 1) a robustness estimation component that estimates robustness of the promising regions and 2) a dual-mode computational resource allocation component to manage subpopulations by taking several factors, including robustness, into account. Our experimental results demonstrate the superiority of the proposed method over other state-of-the-art approaches.","1941-0026","","10.1109/TEVC.2022.3180590","Research Institute of Trustworthy Autonomous Systems, Guangdong Provincial Key Laboratory(grant numbers:2020B121201001); Program for Guangdong Introducing Innovative and Entrepreneurial Teams(grant numbers:2017ZT07X386); Shenzhen Science and Technology Program(grant numbers:KQTD2016112514355531); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9789515","Computational resource allocation (CRA);evolutionary dynamic optimization (EDO);multipopulation;robust optimization over time (ROOT);robustness estimation","Robustness;Optimization;Linear programming;Time-frequency analysis;Switches;Costs;Estimation","optimisation;resource allocation;search problems","dual-mode computational resource allocation component;dynamic optimization problems;multipopulation ROOT method;robust optimization over time;robustness estimation component","","","","45","CCBY","7 Jun 2022","","","IEEE","IEEE Journals"
