"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Learning to Approximate: Auto Direction Vector Set Generation for Hypervolume Contribution Approximation","K. Shang; T. Shu; H. Ishibuchi","Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","Hypervolume contribution is an important concept in evolutionary multi-objective optimization (EMO). It involves in hypervolume-based EMO algorithms and hypervolume subset selection algorithms. Its main drawback is that it is computationally expensive in high-dimensional spaces, which limits its applicability to many-objective optimization. Recently, an R2 indicator variant (i.e., R2HVC indicator) is proposed to approximate the hypervolume contribution. The R2HVC indicator uses line segments along a number of direction vectors for hypervolume contribution approximation. It has been shown that different direction vector sets lead to different approximation quality. In this paper, we propose Learning to Approximate (LtA), a direction vector set generation method for the R2HVC indicator. The direction vector set is automatically learned from training data. The learned direction vector set can then be used in the R2HVC indicator to improve its approximation quality. The usefulness of the proposed LtA method is examined by comparing it with other commonly-used direction vector set generation methods for the R2HVC indicator. Experimental results suggest the superiority of LtA over the other methods for generating high quality direction vector sets.","1941-0026","","10.1109/TEVC.2022.3230828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9993794","Hypervolume indicator;Hypervolume contribution;Evolutionary multi-objective optimization;Approximation","Optimization;Runtime;Approximation algorithms;Sociology;Time complexity;Training data;Training","","","","","","","IEEE","20 Dec 2022","","","IEEE","IEEE Early Access Articles"
"Constrained Multi-objective Optimization via Multitasking and Knowledge Transfer","F. Ming; W. Gong; L. Wang; L. Gao","School of Computer Science, China University of Geosciences, Wuhan, China; School of Computer Science, China University of Geosciences, Wuhan, China; Department of Automation, Tsinghua University, Beijing, China; State Key Lab of Digital Manufacturing Equipment and Technology, Huazhong University of Science and Technology, Wuhan, China","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","Solving constrained multi-objective optimization problems (CMOPs) with various features and challenges via evolutionary algorithms is very popular. Existing methods usually adopt an additional helper problem to simplify and solve them by divide-and-conquer. This paper proposes a new multitasking framework for CMOPs, borrowing the idea of evolutionary multitasking optimization. The main contributions are i) a multitasking framework is proposed, where a CMOP is modeled as a multitasking optimization problem with three tasks. Then, it is solved by constraint-first, constraint-ignored, and constraint-relaxed multi-objective evolutionary algorithms; ii) a knowledge expression and a transfer strategy are devised to transfer the knowledge among the tasks; and iii) based on the proposed framework, a new two-stage algorithm is presented to solve CMOPs. The effectiveness of our approach is validated through experiments on four CMOP benchmark suites and 19 real-world CMOPs.","1941-0026","","10.1109/TEVC.2022.3230822","National Natural Science Foundation of China(grant numbers:62076225); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9993796","Constrained multi-objective optimization;evolutionary transfer optimization;multitasking;knowledge transfer;evolutionary algorithm","Task analysis;Optimization;Statistics;Sociology;Multitasking;Convergence;Knowledge transfer","","","","1","","","IEEE","20 Dec 2022","","","IEEE","IEEE Early Access Articles"
"Adaptive Ant Colony Optimization with Node Clustering for the Multi-Depot Vehicle Routing Problem","P. Stodola; J. Nohel","Department of Intelligence Support, University of Defence, Brno, Czech Republic; Department of Intelligence Support, University of Defence, Brno, Czech Republic","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","This article deals with the novel metaheuristic algorithm based on the Ant Colony Optimization (ACO) principle. It implements several novel mechanisms that improve its overall performance, lower the optimization time, and reduce the negative behavior which is typically connected with ACO-based algorithms (such as prematurely falling into local optima, or the impact of setting of control parameters on the convergence for different problem configurations). The most significant novel techniques, implemented for the first time to solve the Multi-Depot Vehicle Routing Problem (MDVRP), are as follows: (a) node clustering where transition vertices are organized into a set of candidate lists called clusters; (b) adaptive pheromone evaporation which is adapted during optimization according to the diversity of the population of ant solutions (measured by information entropy). Moreover, a new termination condition, based also on the population diversity, is formulated. The effectiveness of the proposed algorithm for the MDVRP is evaluated via a set of experiments on 23 well-known benchmark instances. Performance is compared with several state-of-the-art metaheuristic methods; the results show that the proposed algorithm outperforms these methods in most cases. Furthermore, the novel mechanisms are analyzed and discussed from points of view of performance, optimization time, and convergence. The findings achieved in this article bring new contributions to the very popular ACO-based algorithms; they can be applied to solve not only the MDVRP, but also, if adapted, to related complex NP-hard problems.","1941-0026","","10.1109/TEVC.2022.3230042","Ministerstvo Vnitra ?esk? Republiky(grant numbers:VJ02010036); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9991848","Ant Colony Optimization;Multi-Depot Vehicle Routing Problem;node clustering;adaptive pheromone evaporation;entropy","Clustering algorithms;Metaheuristics;Statistics;Sociology;Ant colony optimization;Reconnaissance;Behavioral sciences","","","","","","","CCBY","19 Dec 2022","","","IEEE","IEEE Early Access Articles"
"The Competing Genes Evolutionary Algorithm: Avoiding Genetic Drift through Competition, Local Search, and Majority Voting","A. D. Ajimakin; V. S. Devi","Department of Computer Science and Automation, Indian Institute of Science, Bengaluru, Karnataka, India; Department of Computer Science and Automation, Indian Institute of Science, Bengaluru, Karnataka, India","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","An Estimation-of-Distribution Algorithm is an evolutionary algorithm that uses a probabilistic model to represent its population. It iteratively draws solutions from its model and, considering their fitnesses, uses these solutions to update the model’s parameters. However, there is a risk of reinforcing random noise from sampling back into the model – a problem termed genetic drift. We propose the Competing Genes Evolutionary Algorithm that optimizes a fitness function over a binary search space and avoids this problem by updating only one model parameter at a time. The algorithm uses the model not only to sample solutions but also to select a parameter in each iteration that it pins to a value for the rest of the search process. We obtain upper bounds on the number of fitness evaluations the algorithm needs to solve well-known benchmark functions as a function of its population size and observe better or comparable results to other evolutionary algorithms. We attribute these favorable results to the algorithm’s efficient use of its samples to explore its dwindling search space. We also introduce two variants of the algorithm. The first version eliminates the need to pre-set the number of solutions to sample per iteration, and the second seeks to escape local optima. We provide evidence that these variants achieve their goals.","1941-0026","","10.1109/TEVC.2022.3229038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9984990","Estimation-of-distribution algorithms;Genetic drift;Runtime analysis;Natural gradient;Gauss-Southwell rule;Majority voting;Local search","Runtime;Genetics;Statistics;Sociology;Computational modeling;Markov processes;Evolutionary computation","","","","1","","","IEEE","14 Dec 2022","","","IEEE","IEEE Early Access Articles"
"Evolutionary Minimization of Traffic Congestion","M. Böther; L. Schiller; P. Fischbeck; L. Molitor; M. S. Krejca; T. Friedrich","ETH Zurich, Switzerland; Hasso Plattner Institute, University of Potsdam, Germany; Hasso Plattner Institute, University of Potsdam, Germany; Hasso Plattner Institute, University of Potsdam, Germany; LIX, CNRS, Ecole Polytechnique, Institut Polytechnique de Paris, France; Hasso Plattner Institute, University of Potsdam, Germany","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","Traffic congestion is a major issue that can be solved by suggesting drivers alternative routes they are willing to take. This concept has been formalized as a strategic routing problem in which a single alternative route is suggested to an existing one. We extend this formalization and introduce the Multiple-Routes problem, which is given a start and destination and aims at finding up to n different routes that the drivers strategically disperse over, minimizing the overall travel time of the system. Due to the NP-hard nature of the problem, we introduce the Multiple-Routes evolutionary algorithm (MREA) as a heuristic solver. We study several mutation and crossover operators and evaluate them on real-world data of Berlin, Germany. We find that a combination of all operators yields the best result, reducing the overall travel time by a factor between 1.8 and 3, in the median, compared to all drivers taking the fastest route. For the base case n=2, we compare our MREA to the highly tailored optimal solver by Bläsius et al.Blaesius2020, and show that, in the median, our approach finds solutions of quality at least 99.69 % of an optimal solution while only requiring 40 % of the time.","1941-0026","","10.1109/TEVC.2022.3228750","H2020 Marie Sk?odowska-Curie Actions(grant numbers:945298-ParisRegionFP); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9983847","Strategic routing;traffic congestion;optimization;evolutionary algorithm","Vehicles;Routing;Costs;Traffic congestion;Statistics;Sociology;Roads","","","","","","","IEEE","13 Dec 2022","","","IEEE","IEEE Early Access Articles"
"Ensemble Multifactorial Evolution with Biased Skill-Factor Inheritance for Many-task Optimization","H. T. T. Binh; L. V. Cuong; T. B. Thang; N. H. Long","School of Information and Communication Technology, Hanoi University of Science and Technology, Vietnam; School of Information and Communication Technology, Hanoi University of Science and Technology, Vietnam; AI Engineer at Viettel Cyberspace Center, Viettel Group, Vietnam; School of Information and Communication Technology, Hanoi University of Science and Technology, Vietnam","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","Current years have witnessed an increment in the number of research activities on improving the efficacy of multitasking algorithms for tackling challenging optimization problems. However, current approaches often present two potential problems. Firstly, although tasks may have different characteristics, existing literature usually utilizes only one search operator for all of them. Secondly, while multitasking environments comprise tasks of varying difficulty, previous proposals treat them equally. This paper proposes an algorithm named Ensemble Multifactorial Evolution with Biased Skill Factor Inheritance (EME-BI) for optimizing a large number of tasks simultaneously. In EME-BI, an effective parameter adaptation based on the knowledge transfer quality with Biased Skill-Factor Inheritance mechanism is designed to minimize negative transfer and allocate generated offspring to tasks that need resources. Besides, instead of using only one fixed search operator, EME-BI can automatically select the most appropriate one for each task at each evolutionary stage. Finally, the proposed algorithm is armed with a dynamically adjusted population size to promote exploitation. Empirical studies on various many-task benchmark problems and a real-world problem are conducted to verify the efficiency of EME-BI. The results portrayed that EME-BI achieves highly competitive performance compared to several state-of-the-art algorithms regarding the solution quality, convergence trend, and computation time. This proposal also won first prize at the CEC2021 Competition on Evolutionary Multi-task Optimization, Multi-task single-objective optimization.","1941-0026","","10.1109/TEVC.2022.3227120","Vingroup Innovation Foundation (VINIF), Vietnam(grant numbers:VINIF.2022.DA00183); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9982674","Adaptive Transfer;Many-task Optimization;Multifactorial Evolutionary Algorithm;Parameter Adaptation","Task analysis;Optimization;Knowledge transfer;Statistics;Sociology;Multitasking;Evolutionary computation","","","","1","","","IEEE","12 Dec 2022","","","IEEE","IEEE Early Access Articles"
"An Expensive Many-Objective Optimization Algorithm Based on Efficient Expected Hypervolume Improvement","Y. Pang; Y. Wang; S. Zhang; X. Lai; W. Sun; X. Song","School of Mechanical Engineering, Dalian University of Technology, Dalian, China; School of Mechanical Engineering, Dalian University of Technology, Dalian, China; School of Mechanical Engineering, Dalian University of Technology, Dalian, China; School of Mechanical Engineering, Dalian University of Technology, Dalian, China; School of Mechanical Engineering, Dalian University of Technology, Dalian, China; School of Mechanical Engineering, Dalian University of Technology, Dalian, China","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","The expected hypervolume improvement (EHVI) is one of the most popular infill criteria for multiobjective optimization problems. Although it has a significant advantage in exploring potential Pareto-optimal solutions, it has rarely been applied in many-objective problems due to its high computational cost. To address this issue, this paper proposes an expensive many-objective optimization algorithm based on the framework of NSGA-III and assisted by the kriging surrogate models. In the proposed algorithm, the Monte Carlo sampling method for EHVI estimation is improved by importance sampling, in which only one sampling process is required during the entire optimization process using a uniform distribution in normalized objective space. Considering the predicted uncertainty from the kriging model, an uncertainty-assisted nondominated sorting approach is proposed to substitute for the conventional approach in NSGA-III. In the proposed method, the predicted uncertainty is incorporated into the objective space as one independent dimension for nondominated sorting, which can enable the exploration of potential points with desirable EHVI values. In addition, the proposed algorithm considers the diversity of the solutions by de-emphasizing the pursuit of the best EHVI. The experimental results on benchmark problems demonstrate that the proposed EHVI calculation method can save computational costs compared with Monte Carlo sampling and indicate the superiority of the proposed algorithm over the others.","1941-0026","","10.1109/TEVC.2022.3228516","National Natural Science Foundation of China(grant numbers:52075068); Ministry of Science and Technology of the People's Republic of China(grant numbers:2018YFB1702502); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9979775","Expected hypervolume improvement;expensive many-objective optimization;importance sampling;kriging","Uncertainty;Predictive models;Optimization;Sorting;Prediction algorithms;Statistics;Sociology","","","","6","","","IEEE","9 Dec 2022","","","IEEE","IEEE Early Access Articles"
"Surrogate-Assisted Differential Evolution with Adaptive Multi-Subspace Search for Large-Scale Expensive Optimization","H. Gu; H. Wang; Y. Jin","School of Artificial Intelligence and the Collaborative Innovation Center of Quantum Information of Shaanxi Province, Xidian University, Xi’an, China; School of Artificial Intelligence and the Collaborative Innovation Center of Quantum Information of Shaanxi Province, Xidian University, Xi’an, China; Chair of Nature Inspired Computing and Engineering, Faculty of Technology, Bielefeld University, Bielefeld, Germany","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","Real-world industrial engineering optimization problems often have a large number of decision variables. Most existing large-scale evolutionary algorithms need a large number of function evaluations to achieve high-quality solutions. However, the function evaluations can be computationally intensive for many of these problems, particularly, which makes large-scale expensive optimization challenging. To address this challenge, surrogate-assisted evolutionary algorithms based on the divide-and-conquer strategy have been proposed and shown to be promising. Following this line of research, we propose a surrogate-assisted differential evolution algorithm with adaptive multi-subspace search for large-scale expensive optimization to take full advantage of the population and the surrogate mechanism. The proposed algorithm constructs multi-subspace based on principal component analysis and random decision variable selection, and searches adaptively in the constructed subspaces with three search strategies. The experimental results on a set of large-scale expensive test problems have demonstrated its superiority over three state-of-the-art algorithms on the optimization problems with up to 1000 decision variables.","1941-0026","","10.1109/TEVC.2022.3226837","National Natural Science Foundation of China(grant numbers:61976165); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9971764","Multi-subspace search;adaptive search switching strategy;large-scale expensive optimization;radial basis function network;surrogate","Optimization;Search problems;Feature extraction;Convergence;Sociology;Principal component analysis;Neurons","","","","6","","","IEEE","6 Dec 2022","","","IEEE","IEEE Early Access Articles"
"A Multi-objective Genetic Algorithm to Evolving Local Interpretable Model-agnostic Explanations for Deep Neural Networks in Image Classification","B. Wang; W. Pei; B. Xue; M. Zhang","School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; School of Computer Science and Technology, Dalian University of Technology, Dalian, China; School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","Deep convolutional neural networks have become a dominant solution for numerous image classification tasks. However, a main criticism is the poor explainability due to the black-box characteristic, which hurdles the extensive usage of deep convolutional neural networks. To address this issue, this paper proposes a new evolutionary multi-objective based method, which aims to explain the behaviours of deep convolutional neural networks by evolving local explanations on specific images. To the best of our knowledge, this is the first evolutionary multi-objective method to evolve local explanations. The proposed method is model-agnostic, i.e. it is applicable to explain any deep convolutional neural networks. ImageNet is used to examine the effectiveness of the proposed method. Three well-known deep convolutional neural networks -VGGNet, ResNet, and MobileNet, are chosen to demonstrate the modelagnostic characteristic. Based on the experimental results, it can be observed that the local explanations are understandable to end-users, who need to check the sensibility of the evolved explanations to decide whether to trust the predictions made by the deep convolutional neural networks. Furthermore, the local explanations evolved by the proposed method improves the confidence of deep convolutional neural networks making the predictions. Lastly, the pareto front and convergence analyses indicate that the proposed method can form a good set of nondominated solutions.","1941-0026","","10.1109/TEVC.2022.3225591","MBIE Data Science SSIF Fund(grant numbers:RTVU1914); MBIE Endeavor Research Programme(grant numbers:C11X2001); Marsden Fund of New Zealand Government(grant numbers:VUW1913,VUW1914); National?Natural Science Foundation of China (NSFC)(grant numbers:61876169); the Science for Technological Innovation Challenge(grant numbers:E3603/2903); Huayin Medical(grant numbers:E3791/4165); the University Research Fund at Victoria University of Wellington(grant numbers:223805/3986); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9966927","Explainable Machine Learning;Local Explanations;Image Classification;Evolutionary Deep Learning","Feature extraction;Predictive models;Convolutional neural networks;Closed box;Image color analysis;Image classification;Image segmentation","","","","","","","IEEE","30 Nov 2022","","","IEEE","IEEE Early Access Articles"
"AutoDock Koto: A Gradient Boosting Differential Evolution for Molecular Docking","J. Ji; J. Zhou; Z. Yang; Q. Lin; C. A. C. Coello","National Engineering Laboratory for Big Data System Computing Technology, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; Department of Computer Science, CINVESTAV-IPN (Evolutionary Computation Group), México, MÉXICO","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","Molecular docking plays a vital role in modern drug discovery, by supporting predictions of the binding modes and affinities of ligands at the binding site of target proteins. Several docking programs have been developed for both commercial and academic applications. Typically, a docking program’s performance depends on the sampling algorithm used to generate the ligand’s potential conformations and the scoring function applied to evaluate and rank these conformations. Evolutionary algorithms are widely used as sampling algorithms in docking programs. However, both the linkage problem and the dimensionality degenerate the search ability of evolutionary algorithms in the docking process. Therefore, a newly designed docking program named AutoDock Koto was developed in this study, which adopts a novel gradient boosting differential evolution algorithm to effectively address these issues. Experimental results show that compared with commonly used docking programs, AutoDock Koto yields dramatic improvements in docking performance based on an extensive dataset of 285 protein-ligand complexes. In addition, due to its strong docking ability, AutoDock Koto was used to identify potential drugs for COVID-19 based on a virtual screening of all approved drugs in our experiments. Sixteen drugs are found to possess low binding energy to the main target protease of SARS-CoV-2, and thus have the potential to treat COVID-19 as antiviral drugs. The source code of AutoDock Koto can be downloaded for free from. https://github.com/codezhouj/Molecular_Docking.","1941-0026","","10.1109/TEVC.2022.3225632","Shenzhen Science and Technology Program(grant numbers:JCYJ20220531101411027); National Natural Science Foundation of China(grant numbers:61876110,62073225,62106151); National Key Research and Development Program of China(grant numbers:2020YFA0908700); CONACyT project(grant numbers:2016-01-1920); Project of the Guangdong Basic and Applied Basic Research Fund(grant numbers:2019A1515111139); Natural Science Foundation of Guangdong Province-Outstanding Youth Program(grant numbers:2019B151502018); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9966937","Drug Design;Molecular Docking;Differential Evolution;Virtual Screening;SARS-CoV-2.","Drugs;Proteins;Couplings;Genetic algorithms;COVID-19;Three-dimensional displays;Approximation algorithms","","","","1","","","IEEE","30 Nov 2022","","","IEEE","IEEE Early Access Articles"
"A Knowledge guided Transfer Strategy for Evolutionary Dynamic Multiobjective Optimization","Y. Guo; G. Chen; M. Jiang; D. Gong; J. Liang","School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China; School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China; Department of Cognitive Science and Technology, Xiamen University, Xiamen, China; School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China; School of Electrical Engineering, Zhengzhou University, Zhengzhou, China","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","The key task in dynamic multiobjective optimization problems (DMOPs) is to find Pareto-optima closer to the true one as soon as possible once a new environment occurs. Previous dynamic multiobjective evolutionary algorithms (DMOEAs) normally focus on DMOPs with regular environmental changes, but neglect widespread random one, limiting their applications in real-world fields. To address this issue, a knowledge guided transfer strategy based DMOEA is proposed in the paper. First, knowledge described as a two-tuple is extracted under each historical environment and preserved to a knowledge pool. Redundant knowledge is recognized and adaptively removed so as to guarantee the diversity of the pool. Second, a knowledge matching strategy is developed to re-evaluate the representative of each stored knowledge under a new environment, with the purpose of finding the most valuable one to promote positive knowledge transfer. Third, an improved knowledge transfer mechanism based on subspace alignment is introduced. By integrating it with knowledge reuse mechanism, a hybrid transfer strategy is constructed to adaptively select the most suitable one in terms of the similarity degree of selected knowledge on the current environment, and then generate a new initial population. Experiments on 20 benchmark problems demonstrate that the knowledge guided transfer strategy outperforms five state-of-the-art algorithms, achieving good versatility in solving DMOPs with both regular and random changes.","1941-0026","","10.1109/TEVC.2022.3222844","Six Talent Peak Project in Jiangsu Province(grant numbers:2017-DZXX-046); National Natural Science Foundation of China(grant numbers:52121003,61573361,61922072,61973305,62133015); Royal Society International Exchanges 2020 Cost Share; Higher Education Discipline Innovation Project(grant numbers:B21014); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9953975","Dynamic multiobjective optimization;regular change;random change;knowledge transfer","Statistics;Sociology;Optimization;Heuristic algorithms;Transfer learning;Evolutionary computation;Manifolds","","","","9","","","IEEE","16 Nov 2022","","","IEEE","IEEE Early Access Articles"
"An Improved Local Search Method for Large-Scale Hypervolume Subset Selection","Y. Nan; K. Shang; H. Ishibuchi; L. He","Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Braininspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Braininspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Braininspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Braininspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","Hypervolume subset selection (HSS) has received considerable attention in the field of evolutionary multi-objective optimization (EMO). It aims to select a representative subset from a candidate solution set so that the hypervolume of the selected subset is maximized. A number of HSS methods have been proposed in the literature, attempting to either reduce the computation time of subset selection or improve the subset quality (i.e., the hypervolume of the selected subset). However, when selecting from a large candidate set (e.g., from hundreds of thousands of candidate solutions), most HSS methods fail to strike a balance between the computation time and the subset quality. In this paper, we propose a new local search HSS method and its extended version. Three strategies are proposed: The first two strategies are applied to the proposed method to obtain a good subset within a small computation time, and the third one is applied to the extended version to further improve the obtained subset. Experimental results on various candidate sets demonstrate that the proposed method and its extended version are much more efficient and effective than the existing HSS methods.","1941-0026","","10.1109/TEVC.2022.3219081","Guangdong Provincial Key Laboratory(grant numbers:2020B121201001); Shenzhen Science and Technology Program(grant numbers:KQTD2016112514355531); National Natural Science Foundation of China(grant numbers:62002152, 61876075); The Stable Support Plan Program of Shenzhen Natural Science Fund(grant numbers:20200925174447003); the Program for Guangdong Introducing Innovative and Enterpreneurial Teams(grant numbers:2017ZT07X386); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9940313","Hypervolume subset selection (HSS);local search (LS);evolutionary multi-objective optimization (EMO);many-objective optimization","Search methods;Statistics;Sociology;Optimization;Approximation algorithms;Heuristic algorithms;Dynamic programming","","","","1","","","IEEE","4 Nov 2022","","","IEEE","IEEE Early Access Articles"
"A Learning-Based Multi-Population Evolutionary Optimization for Flexible Job Shop Scheduling Problem with Finite Transportation Resources","Z. Pan; L. Wang; J. Zheng; J. -f. Chen; X. Wang","Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","In many practical manufacturing systems, transportation equipment such as automated guided vehicles is widely adopted to transfer jobs and realize the collaboration of different machines, but is often ignored in current researches. In this paper, we address the flexible job shop scheduling problem with finite transportation resources (FJSP-T). Considering the difficulties caused by the introduction of transportation and the NP-hard nature, the evolutionary algorithm is adopted as a solution approach. To this end, a learning-based multi-population evolutionary optimization (LMEO) is proposed to deal with the FJSP-T. First, the multi-population strategy is introduced and a cooperation-based initialization is designed by combining several heuristics to guarantee the quality and diversity of the initial population. Second, a reinforcement learning-based mating selection is proposed to realize the cooperation of different sub-populations by selecting appropriate individuals for evolutionary search. Then, a specific local search inspired by the problem properties is designed to enhance the exploitation capability of the LMEO. Moreover, a statistical learning-based replacement is designed to maintain the quality and diversity of the population. Extensive experiments are conducted to test the performances of the LMEO. The statistical comparison shows that the LMEO is superior to the state-of-the-art algorithms in solving the FJSP-T in terms of solution quality and robustness.","1941-0026","","10.1109/TEVC.2022.3219238","National Natural Science Foundation of China(grant numbers:62273193); National Science Fund for Distinguished Young Scholars(grant numbers:61525304); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9937159","Flexible job shop scheduling;finite transportation resource;statistical learning;reinforcement learning;multi-population","Transportation;Task analysis;Job shop scheduling;Optimization;Statistics;Sociology;Evolutionary computation","","","","1","","","IEEE","3 Nov 2022","","","IEEE","IEEE Early Access Articles"
"A Decomposition Method for Both Additively and Non-additively Separable Problems","M. Chen; W. Du; Y. Tang; Y. Jin; G. G. Yen","Ministry of Education, Key Laboratory of Smart Manufacturing in Energy Chemical Process, East China University of Science and Technology, Shanghai, China; Ministry of Education, Key Laboratory of Smart Manufacturing in Energy Chemical Process, East China University of Science and Technology, Shanghai, China; Ministry of Education, Key Laboratory of Smart Manufacturing in Energy Chemical Process, East China University of Science and Technology, Shanghai, China; Chair of Nature Inspired Computing and Engineering, Faculty of Technology, Bielefeld University, Bielefeld, Germany; School of Electrical and Computer Engineering, Oklahoma State University, Stillwater, OK, USA","IEEE Transactions on Evolutionary Computation","","2022","PP","99","1","1","Problem decomposition is crucial for coping with large-scale global optimization problems, which relies heavily on highly precise variable grouping methods. The state-of-the-art decomposition methods identify separability based on the finite differences principle, which is valid only for additively separable functions but not applicable to non-additively separable functions. Therefore, we need to investigate separability in more depth in order to propose a more general principle and design more universal decomposition methods. In this paper, we conduct a comprehensive theoretical investigation on separability, the core of which is proposing an innovative separability identification principle: the minimum points shift principle. By utilizing the new principle, we develop a general separability grouping (GSG) method that can handle both additively and non-additively separable functions with high accuracy. In addition, we design a new set of benchmark functions based on non-additive separability, which compensates for the lack of non-additively separable functions in the previous test suites. Extensive experiments demonstrate that the proposed GSG achieves high grouping accuracy on both new and CEC series benchmark problems, especially on non-additively separable problems Finally, we verify that the proposed GSG can effectively improve the optimization performance of non-additively separable problems through optimization experiments.","1941-0026","","10.1109/TEVC.2022.3218375","National Natural Science Foundation of China(grant numbers:61988101, 62173144); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9933878","Large-scale global optimization;problem decomposition;separability;cooperative co-evolution","Optimization;Additives;Benchmark testing;Finite difference methods;Correlation;Complexity theory;Artificial intelligence","","","","3","","","CCBY","1 Nov 2022","","","IEEE","IEEE Early Access Articles"
