"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Cooperative Co-Evolutionary Approach to Large-Scale Multisource Water Distribution Network Optimization","W. -N. Chen; Y. -H. Jia; F. Zhao; X. -N. Luo; X. -D. Jia; J. Zhang","Guangdong Provincial Key Laboratory of Computational Intelligence and Cyberspace Information, South China University of Technology, Guangzhou, China; School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China; Yulin Normal University, Yulin, China; School of Computer Science and Information Security, Guilin University of Electronic Technology, Guilin, China; Shenzhen Polytechnic, Shenzhen, China; Guangdong Provincial Key Laboratory of Computational Intelligence and Cyberspace Information, South China University of Technology, Guangzhou, China","IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","842","857","Potable water distribution networks (WDNs) are important infrastructures of modern cities. A good design of the network can not only reduce the construction expenditure but also provide reliable service. Nowadays, the scale of the WDN of a city grows dramatically along with the city expansion, which brings heavy pressure to its optimal design. In order to solve the large-scale WDN optimization problem, a cooperative co-evolutionary algorithm is proposed in this paper. First, an iterative trace-based decomposition method is specially designed by utilizing the information of water tracing to divide a large-scale network into small subnetworks. Since little domain knowledge is required, the decomposition method has great adaptability to multiform networks. Meanwhile, during optimization, the proposed algorithm can gradually refine the decomposition to make it more accurate. Second, a new fitness function is devised to handle the pressure constraint of the problem. The function transforms the constraint into a part of the objective to punish the infeasible solutions. Finally, a new suite of benchmark networks are created with both balanced and imbalanced cases. Experimental results on a widely used real network and the benchmark networks show that the proposed algorithm is promising.","1941-0026","","10.1109/TEVC.2019.2893447","National Natural Science Foundation of China(grant numbers:61622206,61332002,61876111); Natural Science Foundation of Guangdong Province(grant numbers:2015A030306024); Science and Technology Plan Project of Guangdong Province(grant numbers:2018B050502006); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8616840","Cooperative co-evolution;divide-and-conquer;evolutionary algorithm (EA);hydraulics;large-scale optimization;network optimization;water distribution networks (WDNs)","Optimization;Water resources;Urban areas;Benchmark testing;Hydraulic systems;Government;Junctions","design;evolutionary computation;optimisation;water supply","large-scale multisource water distribution network optimization;potable water distribution networks;construction expenditure;optimal design;large-scale WDN optimization problem;iterative trace-based decomposition method;large-scale network;WDNs;cooperative co-evolutionary algorithm","","47","","54","OAPA","17 Jan 2019","","","IEEE","IEEE Journals"
"Evolutionary Multitasking With Dynamic Resource Allocating Strategy","M. Gong; Z. Tang; H. Li; J. Zhang","School of Electronic Engineering, Key Laboratory of Intelligent Perception and Image Understanding, Ministry of Education, Xidian University, Xi’an, China; School of Electronic Engineering, Key Laboratory of Intelligent Perception and Image Understanding, Ministry of Education, Xidian University, Xi’an, China; School of Electronic Engineering, Key Laboratory of Intelligent Perception and Image Understanding, Ministry of Education, Xidian University, Xi’an, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China","IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","858","869","Evolutionary multitasking is a recently proposed paradigm to simultaneously solve multiple tasks using a single population. Most of the existing evolutionary multitasking algorithms treat all tasks equally and then assign the same amount of resources to each task. However, when the resources are limited, it is difficult for some tasks to converge to acceptable solutions. This paper aims at investigating the resource allocation in the multitasking environment to efficiently utilize the restrictive resources. In this paper, we design a novel multitask evolutionary algorithm with an online dynamic resource allocation strategy. Specifically, the proposed dynamic resource allocation strategy allocates resources to each task adaptively according to the requirements of tasks. We also design an adaptive method to control the resources invested into cross-domain searching. The proposed algorithm is able to allocate the computational resources dynamically according to the computational complexities of tasks. The experimental results demonstrate the superiority of the proposed method in comparison with the state-of-the-art algorithms on benchmark problems of multitask optimization.","1941-0026","","10.1109/TEVC.2019.2893614","National Natural Science Foundation of China(grant numbers:61772393); National Key Research and Development Program of China(grant numbers:2017YFB0802200); Key Research and Development Program of Shaanxi Province(grant numbers:2018ZDXM-GY-045); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8616832","Dynamic resource allocation;evolutionary multitasking;multifactorial optimization (MFO);multitask optimization (MTO)","Task analysis;Resource management;Multitasking;Optimization;Heuristic algorithms;Dynamic scheduling;Sociology","evolutionary computation;resource allocation","dynamic resource allocating strategy;multitasking environment;online dynamic resource allocation strategy;computational resources;multitask optimization;multitask evolutionary algorithm;evolutionary multitasking algorithms","","98","","36","IEEE","17 Jan 2019","","","IEEE","IEEE Journals"
"Handling Constrained Multiobjective Optimization Problems With Constraints in Both the Decision and Objective Spaces","Z. -Z. Liu; Y. Wang","School of Automation, Central South University, Changsha, China; School of Automation, Central South University, Changsha, China","IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","870","884","Constrained multiobjective optimization problems (CMOPs) are frequently encountered in real-world applications, which usually involve constraints in both the decision and objective spaces. However, current artificial CMOPs never consider constraints in the decision space (i.e., decision constraints) and constraints in the objective space (i.e., objective constraints) at the same time. As a result, they have a limited capability to simulate practical scenes. To remedy this issue, a set of CMOPs, named DOC, is constructed in this paper. It is the first attempt to consider both the decision and objective constraints simultaneously in the design of artificial CMOPs. Specifically, in DOC, various decision constraints (e.g., inequality constraints, equality constraints, linear constraints, and nonlinear constraints) are collected from real-world applications, thus making the feasible region in the decision space have different properties (e.g., nonlinear, extremely small, and multimodal). On the other hand, some simple and controllable objective constraints are devised to reduce the feasible region in the objective space and to make the Pareto front have diverse characteristics (e.g., continuous, discrete, mixed, and degenerate). As a whole, DOC poses a great challenge for a constrained multiobjective evolutionary algorithm (CMOEA) to obtain a set of well-distributed and well-converged feasible solutions. In order to enhance current CMOEAs' performance on DOC, a simple and efficient two-phase framework, named ToP, is proposed in this paper. In ToP, the first phase is implemented to find the promising feasible area by transforming a CMOP into a constrained single-objective optimization problem. Then in the second phase, a specific CMOEA is executed to obtain the final solutions. ToP is applied to four state-of-the-art CMOEAs, and the experimental results suggest that it is quite effective.","1941-0026","","10.1109/TEVC.2019.2894743","Central South University(grant numbers:2018CX010); National Natural Science Foundation of China(grant numbers:61673397); Hunan Provincial Natural Science Fund for Distinguished Young Scholars(grant numbers:2016JJ1018); Beijing Advanced Innovation Center for Intelligent Robots and Systems(grant numbers:2018IRS06); Graduate Innovation Fund of Hunan Province of China(grant numbers:CX2017B062); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8624421","Constrained multiobjective optimization problems (CMOPs);constraint-handling technique;decision space;evolutionary algorithms;objective space","Pareto optimization;Linear programming;Automobiles;Aerospace electronics;Evolutionary computation;Decision feedback equalizers","constraint handling;evolutionary computation;Pareto optimisation","constrained multiobjective optimization problems;objective space;CMOP;decision space;decision constraints;constrained multiobjective evolutionary algorithm;single-objective optimization problem;objective constraints;Pareto front;CMOEAs;two-phase framework;ToP","","182","","53","IEEE","23 Jan 2019","","","IEEE","IEEE Journals"
"Optimal-Margin Evolutionary Classifier","M. R. Bonyadi; D. C. Reutens","Optimisation and Logistics Group, University of Adelaide, Adelaide, SA, Australia; Centre for Advanced Imaging, University of Queensland, Brisbane, QLD, Australia","IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","885","898","We introduce a novel approach for discriminative classification using evolutionary algorithms. We first propose an algorithm to optimize the total loss value using a modified 0-1 loss function in a 1-D space for classification. We then extend this algorithm for multidimensional classification using an evolutionary algorithm. The proposed evolutionary algorithm aims to find a hyperplane that best classifies instances while minimizing the classification risk. We test particle swarm optimization, evolutionary strategy (ES), and covariance matrix adaptation ES for optimization purposes. After parameter selection, we compare our results with well-established and state-of-the-art classification algorithms, for both binary and multiclass classification, on 23 benchmark classification problems, with and without noise and outliers. We also compare these methods on a seizure detection task for 12 epileptic patients. Results show that the performance of the proposed algorithm is significantly (Wilcoxon test) better than all other methods in almost all problems tested. We also show that the proposed algorithm is significantly more robust against noise and outliers comparing to other methods. The running time of the algorithm is within a reasonable range for the solution of real-world classification problems.","1941-0026","","10.1109/TEVC.2019.2895298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8625456","Discriminative classification;evolutionary algorithms (EAs);supervised learning","Optimization;Support vector machines;Particle separators;Evolutionary computation;Training;Logistics;Fasteners","biology computing;covariance matrices;evolutionary computation;particle swarm optimisation","classification algorithms;Wilcoxon test;epileptic patients;real-world classification problems;multiclass classification;binary classification;covariance matrix adaptation ES;particle swarm optimization;classification risk;hyperplane that best classifies instances;multidimensional classification;evolutionary algorithm;optimal-margin evolutionary classifier","","7","","49","IEEE","24 Jan 2019","","","IEEE","IEEE Journals"
"Dynamic Influence on Replicator Evolution for the Propagation of Competing Technologies","E. D. Bolluyt; C. Comaniciu","Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA","IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","899","903","This letter introduces a novel modified replicator dynamics model, which includes external influences on the population. This framework models a realistic market into which companies, the external dynamic influences, invest resources in order to bolster their product's standing and increase their market share. The dynamic influences change in each time step of the game, and directly modify the payoff matrix of the population's interactions. The model can learn from real data how each influence affects the market, and can be used to simulate and predict the outcome of a real system. We specifically analyze how a new technology can compete and attempt to unseat an entrenched technology as the market leader. We establish a relationship between the external influences and the population payoff matrix and show how the system can be implemented to predict outcomes in a real market by simulating the rise of the Android mobile operating system over its primary competition, the iPhone, from 2009 to 2017.","1941-0026","","10.1109/TEVC.2018.2881973","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8540013","Evolutionary game theory;product markets;replicator dynamics","Sociology;Statistics;Companies;Computational modeling;Data models;Predictive models;Pricing","game theory;industrial economics;investment;organisational aspects;smart phones","market share;market leader;replicator evolution;replicator dynamics model;dynamic influences;payoff matrix;product markets;invest resource;Android mobile operating system;game theory","","","","13","IEEE","18 Nov 2018","","","IEEE","IEEE Journals"
"Distance-Based Subset Selection for Benchmarking in Evolutionary Multi/Many-Objective Optimization","H. K. Singh; K. S. Bhattacharjee; T. Ray","School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia; School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia; School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia","IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","904","912","A number of real-world problems involve extremization of multiple conflicting objectives, referred to as multiobjective optimization problems. Multiobjective evolutionary algorithms (MOEAs) have been widely adopted to obtain Pareto front (PF) approximation for such problems. An indispensable step in development and evaluation of MOEAs is benchmarking, which involves comparisons with peer algorithms using performance metrics, such as hypervolume (HV) and inverted generational distance (IGD). However, the de-facto practice is to use the final population of an algorithm for evaluating these metrics even though a better PF approximation may exist within the archive of all evaluated solutions. In a recent study, a distance-based subset selection (DSS) method was discussed for selecting prespecified number of solutions from an archive for benchmarking. This letter aims to contribute toward this direction in two ways. First is to develop a theoretical understanding of DSS and reveal some of its interesting and desirable properties. These include conditional equivalence to optimal HV/IGD subset selection, inclusion of PF extremities and invariance to convexity/concavity and orientation of the PF. Secondly, we present numerical experiments on problems with regular and irregular PFs up to ten objectives, and compare the approach with other selection techniques to demonstrate its potential benefits. The results clearly indicate the importance of considering the archive of solutions and appropriate selection mechanisms, in particular for problems with irregular PFs, to avoid misjudgments about relative performances. With increasing emphasis on tackling such problems in the field, we believe that this observation and analysis is timely and significant, not only for benchmarking, but also for subsequent improvements in decision-making and algorithm design.","1941-0026","","10.1109/TEVC.2018.2883094","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8543664","Benchmarking;evolutionary computation;many-objective optimization;multi-objective optimization;subset selection","Sociology;Statistics;Benchmark testing;Approximation algorithms;Measurement;Optimization;Sorting","evolutionary computation;Pareto optimisation","multiobjective optimization problems;multiobjective evolutionary algorithms;MOEAs;Pareto front approximation;peer algorithms;performance metrics;generational distance;PF approximation;distance-based subset selection method;PF extremities;selection techniques;selection mechanisms","","40","","19","IEEE","23 Nov 2018","","","IEEE","IEEE Journals"
"Approximating Hypervolume and Hypervolume Contributions Using Polar Coordinate","J. Deng; Q. Zhang","Department of Computer Science, City University of Hong Kong, Hong Kong; Department of Computer Science, City University of Hong Kong, Hong Kong","IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","913","918","The hypervolume and hypervolume contributions are widely used in multiobjective evolutionary optimization. However, their exact calculation is NP-hard. By definition, hypervolume is an m-D integral (where m is the number of objectives). Using polar coordinate, this paper transforms the hypervolume into an (m - 1)-D integral, and then proposes two approximation methods for computing the hypervolume and hypervolume contributions. Numerical experiments have been conducted to investigate the performance of our proposed methods.","1941-0026","","10.1109/TEVC.2019.2895108","ANR/RGC Joint Research Scheme(grant numbers:A-CityU101/16); City University of Hong Kong(grant numbers:7005049); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8625504","Approximation algorithms;hypervolume;hypervolume contribution;multiobjective optimization","Approximation methods;Approximation algorithms;Monte Carlo methods;Manganese;Pareto optimization;Transforms","approximation theory;computational complexity;evolutionary computation;optimisation","hypervolume contributions;polar coordinate;hypervolume approximation;multiobjective evolutionary optimization;NP-hard","","25","","19","IEEE","24 Jan 2019","","","IEEE","IEEE Journals"
"Introducing IEEE Collabratec","",,"IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","919","919","Advertisement, IEEE. IEEE Collabratec is a new, integrated online community where IEEE members, researchers, authors, and technology professionals with similar fields of interest can network and collaborate, as well as create and manage content. Featuring a suite of powerful online networking and collaboration tools, IEEE Collabratec allows you to connect according to geographic location, technical interests, or career pursuits. You can also create and share a professional identity that showcases key accomplishments and participate in groups focused around mutual interests, actively learning from and contributing to knowledgeable communities. All in one place! Learn about IEEE Collabratec at ieeecollabratec.org.","1941-0026","","10.1109/TEVC.2019.2942464","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854231","","","","","","","","","IEEE","1 Oct 2019","","","IEEE","IEEE Journals"
"IEEE Open Access Publishing","",,"IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","920","920","Provides a listing of current committee members and society officers.","1941-0026","","10.1109/TEVC.2019.2942465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854228","","","","","","","","","IEEE","1 Oct 2019","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Society Information","",,"IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","C3","C3","Provides a listing of current committee members and society officers.","1941-0026","","10.1109/TEVC.2019.2942462","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854233","","","","","","","","","IEEE","1 Oct 2019","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation information for authors","",,"IEEE Transactions on Evolutionary Computation","1 Oct 2019","2019","23","5","C4","C4","Provides instructions and guidelines to prospective authors who wish to submit manuscripts.","1941-0026","","10.1109/TEVC.2019.2942463","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854229","","","","","","","","","IEEE","1 Oct 2019","","","IEEE","IEEE Journals"
