"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Decomposition-Based Evolutionary Multiobjective Optimization to Self-Paced Learning","M. Gong; H. Li; D. Meng; Q. Miao; J. Liu","Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education of China, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education of China, Xidian University, Xi’an, China; School of Mathematics and Statistics and Ministry of Education Key Laboratory of Intelligent Networks and Network Security, Xi’an Jiaotong University, Xi’an, China; School of Computer Science and Technology, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education of China, Xidian University, Xi’an, China","IEEE Transactions on Evolutionary Computation","29 Mar 2019","2019","23","2","288","302","Self-paced learning (SPL) is a recently proposed paradigm to imitate the learning process of humans/animals. SPL involves easier samples into training at first and then gradually takes more complex ones into consideration. Current SPL regimes incorporate a self-paced (SP) regularizer into the learning objective with a gradually increasing pace parameter. Therefore, it is difficult to obtain the solution path of the SPL regime and determine where to optimally stop this increasing process. In this paper, a multiobjective SPL method is proposed to optimize the loss function and the SP regularizer simultaneously. A decomposition-based multiobjective particle swarm optimization algorithm is used to simultaneously optimize the two objectives for obtaining the solutions. In the proposed method, a polynomial soft weighting regularizer is proposed to penalize the loss. Theoretical studies are conducted to show that the previous regularizers are roughly particular cases of the proposed polynomial soft weighting regularizer family. Then an implicit decomposition method is proposed to search the solutions with respect to the sample number involved into training. A set of solutions can be obtained by the proposed method and naturally constitute the solution path of the SPL regime. Then a satisfactory solution can be naturally obtained from these solutions by utilizing some effective tools in evolutionary multiobjective optimization. Experiments on matrix factorization and classification problems demonstrate the effectiveness of the proposed technique.","1941-0026","","10.1109/TEVC.2018.2850769","National Natural Science Foundation of China(grant numbers:61772393); National Program for Support of Top-Notch Young Professionals of China; National Key Research and Development Program of China(grant numbers:2017YFB0802200); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8396286","Decomposition;machine learning;multiobjective optimization;self-paced learning (SPL)","Pareto optimization;Evolutionary computation;Machine learning;Particle swarm optimization","evolutionary computation;learning (artificial intelligence);particle swarm optimisation","SPL regime;multiobjective SPL method;loss function;SP regularizer;decomposition-based multiobjective particle swarm optimization algorithm;polynomial soft weighting regularizer family;implicit decomposition method;sample number;solution path;satisfactory solution;decomposition-based evolutionary multiobjective optimization;self-paced learning;learning process;humans/animals;regularizers;pace parameter;SPL regimes","","28","","56","IEEE","26 Jun 2018","","","IEEE","IEEE Journals"
"Two-Archive Evolutionary Algorithm for Constrained Multiobjective Optimization","K. Li; R. Chen; G. Fu; X. Yao","Department of Computer Science, University of Exeter, Exeter, U.K.; School of Computer Science, National University of Defence Technology, Changsha, China; Department of Engineering, University of Exeter, Exeter, U.K.; Shenzhen Key Laboratory of Computational Intelligence, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","29 Mar 2019","2019","23","2","303","315","When solving constrained multiobjective optimization problems, an important issue is how to balance convergence, diversity, and feasibility simultaneously. To address this issue, this paper proposes a parameter-free constraint handling technique, a two-archive evolutionary algorithm, for constrained multiobjective optimization. It maintains two collaborative archives simultaneously: one, denoted as the convergence-oriented archive (CA), is the driving force to push the population toward the Pareto front; the other one, denoted as the diversity-oriented archive (DA), mainly tends to maintain the population diversity. In particular, to complement the behavior of the CA and provide as much diversified information as possible, the DA aims at exploring areas under-exploited by the CA including the infeasible regions. To leverage the complementary effects of both archives, we develop a restricted mating selection mechanism that adaptively chooses appropriate mating parents from them according to their evolution status. Comprehensive experiments on a series of benchmark problems and a real-world case study fully demonstrate the competitiveness of our proposed algorithm, in comparison to five state-of-the-art constrained evolutionary multiobjective optimizers.","1941-0026","","10.1109/TEVC.2018.2855411","Royal Society(grant numbers:IEC/NSFC/170243); Ministry of Science and Technology of China(grant numbers:2017YFC0804003); Science and Technology Innovation Committee Foundation of Shenzhen(grant numbers:ZDSYS201703031748284); Shenzhen Peacock Plan(grant numbers:KQTD2016112514355531); Engineering and Physical Sciences Research Council(grant numbers:EP/J017515/1,EP/P005578/1); Royal Society(grant numbers:IF160108); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8413136","Constraint handling;evolutionary algorithm (EA);decomposition-based technique;multiobjective optimization;two-archive strategy","Sociology;Statistics;Convergence;Optimization;Linear programming;Evolutionary computation;Sorting","convergence;evolutionary computation;Pareto optimisation","restricted mating selection mechanism;infeasible regions;Pareto front;constrained evolutionary multiobjective optimizers;parameter-free constraint handling technique;multiobjective optimization problems;two-archive evolutionary algorithm;population diversity;diversity-oriented archive;convergence-oriented archive","","226","","45","CCBY","19 Jul 2018","","","IEEE","IEEE Journals"
"Robust Multiobjective Optimization via Evolutionary Algorithms","Z. He; G. G. Yen; Z. Yi","College of Computer Science, Sichuan University, Chengdu, China; School of Electrical and Computer Engineering, Oklahoma State University, Stillwater, OK, USA; College of Computer Science, Sichuan University, Chengdu, China","IEEE Transactions on Evolutionary Computation","29 Mar 2019","2019","23","2","316","330","Uncertainty inadvertently exists in most real-world applications. In the optimization process, uncertainty poses a very important issue and it directly affects the optimization performance. Nowadays, evolutionary algorithms (EAs) have been successfully applied to various multiobjective optimization problems (MOPs). However, current researches on EAs rarely consider uncertainty in the optimization process and existing algorithms often fail to handle the uncertainty, which have limited EAs' applications in real-world problems. When MOPs come with uncertainty, they are referred to as robust MOPs (RMOPs). In this paper, we aim at solving RMOPs using EA-based optimization search. We propose a novel robust multiobjective optimization EA (RMOEA) with two distinct, yet complement, parts: 1) multiobjective optimization finding global Pareto optimal front ignoring disturbance at first and 2) robust optimization searching for the robust optimal front afterward. Furthermore, a comprehensive performance evaluation method is proposed to quantify the performance of RMOEA in solving RMOPs. Experimental results on a group of benchmark functions demonstrate the superiority of the proposed design in terms of both solutions' quality under the disturbance and computational efficiency in solving RMOPs.","1941-0026","","10.1109/TEVC.2018.2859638","National Natural Science Foundation of China(grant numbers:61602328,61625204,61432012,61525302); State Key Laboratory of Synthetical Automation for Process Industries(grant numbers:PAL-N201707); Fundamental Research Funds for the Central Universities(grant numbers:20822041B4106); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8419222","Evolutionary algorithms (EAs);multiobjective optimization;robust optimization","Robustness;Uncertainty;Perturbation methods;Evolutionary computation;Pareto optimization;Performance evaluation","genetic algorithms;Pareto optimisation;search problems","comprehensive performance evaluation method;evolutionary algorithms;real-world applications;optimization process;optimization performance;multiobjective optimization problems;real-world problems;EA-based optimization search;novel robust multiobjective optimization EA;global Pareto optimal front ignoring disturbance;robust optimal front;RMOEA;RMOP;EA applications;robust MOP","","42","","56","IEEE","25 Jul 2018","","","IEEE","IEEE Journals"
"A Strengthened Dominance Relation Considering Convergence and Diversity for Evolutionary Many-Objective Optimization","Y. Tian; R. Cheng; X. Zhang; Y. Su; Y. Jin","Institute of Physical Science and Information Technology, Anhui University, Hefei, China; Shenzhen Key Laboratory of Computational Intelligence, Southern University of Science and Technology, Shenzhen, China; Institute of Bio-Inspired Intelligence and Mining Knowledge, School of Computer Science and Technology, Anhui University, Hefei, China; Institute of Bio-Inspired Intelligence and Mining Knowledge, School of Computer Science and Technology, Anhui University, Hefei, China; Department of Computer Science and Technology, Taiyuan University of Science and Technology, Taiyuan, China","IEEE Transactions on Evolutionary Computation","29 Mar 2019","2019","23","2","331","345","Both convergence and diversity are crucial to evolutionary many-objective optimization, whereas most existing dominance relations show poor performance in balancing them, thus easily leading to a set of solutions concentrating on a small region of the Pareto fronts. In this paper, a novel dominance relation is proposed to better balance convergence and diversity for evolutionary many-objective optimization. In the proposed dominance relation, an adaptive niching technique is developed based on the angles between the candidate solutions, where only the best converged candidate solution is identified to be nondominated in each niche. Experimental results demonstrate that the proposed dominance relation outperforms existing dominance relations in balancing convergence and diversity. A modified NSGA-II is suggested based on the proposed dominance relation, which shows competitiveness against the state-of-the-art algorithms in solving many-objective optimization problems. The effectiveness of the proposed dominance relation is also verified on several other existing multi- and many-objective evolutionary algorithms.","1941-0026","","10.1109/TEVC.2018.2866854","National Natural Science Foundation of China(grant numbers:61822301,61672033,61502004,61502001); Natural Science Foundation of Anhui Province(grant numbers:1808085J06); Engineering and Physical Sciences Research Council(grant numbers:EP/M017869/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8445613","Convergence;diversity;evolutionary algorithm;many-objective optimization;Pareto dominance","Convergence;Pareto optimization;Genetic algorithms;Evolutionary computation","genetic algorithms;Pareto optimisation","many-objective optimization problems;many-objective evolutionary algorithms;strengthened dominance relation;balance convergence;converged candidate solution;Pareto fronts;NSGA-II","","208","","57","IEEE","24 Aug 2018","","","IEEE","IEEE Journals"
" $I_{\rm SDE}$ +—An Indicator for Multi and Many-Objective Optimization","T. Pamulapati; R. Mallipeddi; P. N. Suganthan","School of Electronics Engineering, Kyungpook National University, Daegu, South Korea; School of Electronics Engineering, Kyungpook National University, Daegu, South Korea; Department of Electrical and Computer Engineering, Nanyang Technological University, Singapore","IEEE Transactions on Evolutionary Computation","29 Mar 2019","2019","23","2","346","352","In this letter, an efficient indicator for multi and many-objective optimization is proposed. The proposed indicator (ISDE+) is a combination of sum of objectives and shift-based density estimation and benefits from their ability to promote convergence and diversity, respectively. An evolutionary multiobjective optimization framework based on the proposed indicator is shown to perform comparably or better than the state-of-the-art on a variety of scalable benchmark problems.","1941-0026","","10.1109/TEVC.2018.2848921","National Research Foundation of Korea; Ministry of Education, Science and Technology(grant numbers:NRF-2015R1C1A1A01055669); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8388296","Indicator-based;many-objective;multiobjective;shift-based density estimation (SDE);weighted sum (WS) of objectives","Convergence;Sociology;Statistics;Estimation;Optimization;Classification algorithms;Additives","convergence;evolutionary computation;optimisation","SDE;many-objective optimization;density estimation;evolutionary multiobjective optimization framework;convergence;diversity","","114","","20","IEEE","19 Jun 2018","","","IEEE","IEEE Journals"
"Large Scale Black-Box Optimization by Limited-Memory Matrix Adaptation","I. Loshchilov; T. Glasmachers; H. -G. Beyer","Research Group on Machine Learning for Automated Algorithm Design, University of Freiburg, Freiburg im Breisgau, Germany; Institut für Neuroinformatik, Ruhr-Universität Bochum, Bochum, Germany; Research Center Process and Product Engineering, Vorarlberg University of Applied Sciences, Dornbirn, Austria","IEEE Transactions on Evolutionary Computation","29 Mar 2019","2019","23","2","353","358","The covariance matrix adaptation evolution strategy (CMA-ES) is a popular method to deal with nonconvex and/or stochastic optimization problems when gradient information is not available. Being based on the CMA-ES, the recently proposed matrix adaptation evolution strategy (MA-ES) establishes the rather surprising result that the covariance matrix and all associated operations (e.g., potentially unstable eigen decomposition) can be replaced by an iteratively updated transformation matrix without any loss of performance. In order to further simplify MAES and reduce its O(n2) time and storage complexity to O(mn) with m ≪ n such as m ∈ O(1) or m∈O(log(n)), we present the limited-memory MA-ES for efficient zeroth order large-scale optimization. The algorithm demonstrates state-of-the-art performance on a set of established large-scale benchmarks.","1941-0026","","10.1109/TEVC.2018.2855049","Austrian Science Fund(grant numbers:P29651-N32); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8410043","Evolutionary computation;optimization","Covariance matrices;Optimization;Evolutionary computation;Time complexity;Gradient methods;Stochastic processes","computational complexity;covariance matrices;evolutionary computation;gradient methods;optimisation;stochastic processes","time complexity;large-scale black-box optimization;matrix adaptation evolution strategy;covariance matrix adaptation evolution strategy;limited-memory matrix adaptation;limited-memory MA-ES;iteratively updated transformation matrix;potentially unstable eigen decomposition;stochastic optimization problems;nonconvex optimization problems;CMA-ES","","27","","32","IEEE","11 Jul 2018","","","IEEE","IEEE Journals"
"Introducing IEEE Collabratec","",,"IEEE Transactions on Evolutionary Computation","29 Mar 2019","2019","23","2","359","359","Advertisement, IEEE. IEEE Collabratec is a new, integrated online community where IEEE members, researchers, authors, and technology professionals with similar fields of interest can network and collaborate, as well as create and manage content. Featuring a suite of powerful online networking and collaboration tools, IEEE Collabratec allows you to connect according to geographic location, technical interests, or career pursuits. You can also create and share a professional identity that showcases key accomplishments and participate in groups focused around mutual interests, actively learning from and contributing to knowledgeable communities. All in one place! Learn about IEEE Collabratec at ieeecollabratec.org.","1941-0026","","10.1109/TEVC.2019.2904161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8676409","","","","","","","","","IEEE","29 Mar 2019","","","IEEE","IEEE Journals"
"Together, we are advancing technology","",,"IEEE Transactions on Evolutionary Computation","29 Mar 2019","2019","23","2","360","360","Advertisement, IEEE.","1941-0026","","10.1109/TEVC.2019.2904162","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8676405","","","","","","","","","IEEE","29 Mar 2019","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Society Information","",,"IEEE Transactions on Evolutionary Computation","29 Mar 2019","2019","23","2","C3","C3","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1941-0026","","10.1109/TEVC.2019.2904159","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8676413","","","","","","","","","IEEE","29 Mar 2019","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation information for authors","",,"IEEE Transactions on Evolutionary Computation","29 Mar 2019","2019","23","2","C4","C4","These instructions give guidelines for preparing papers for this publication. Presents information for authors publishing in this journal.","1941-0026","","10.1109/TEVC.2019.2904160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8676408","","","","","","","","","IEEE","29 Mar 2019","","","IEEE","IEEE Journals"
