"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Transfer Learning-Based Parallel Evolutionary Algorithm Framework for Bilevel Optimization","L. Chen; H. -L. Liu; K. C. Tan; K. Li","School of Applied Mathematics, Guangdong University of Technology, Guangzhou, China; School of Applied Mathematics, Guangdong University of Technology, Guangzhou, China; Department of Computing, Hong Kong Polytechnic University, Hong Kong; Department of Computer Science, University of Exeter, Exeter, U.K.","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","115","129","Evolutionary algorithms (EAs) have been recognized as a promising approach for bilevel optimization. However, the population-based characteristic of EAs largely influences their efficiency and effectiveness due to the nested structure of the two levels of optimization problems. In this article, we propose a transfer learning-based parallel EA (TLEA) framework for bilevel optimization. In this framework, the task of optimizing a set of lower level problems parameterized by upper level variables is conducted in a parallel manner. In the meanwhile, a transfer learning strategy is developed to improve the effectiveness of each lower level search (LLS) process. In practice, we implement two versions of the TLEA: the first version uses the covariance matrix adaptation evolutionary strategy and the second version uses the differential evolution as the evolutionary operator in lower level optimization. The experimental studies on two sets of widely used bilevel optimization benchmark problems are conducted, and the performance of the two TLEA implementations is compared to that of four well-established evolutionary bilevel optimization algorithms to verify the effectiveness and efficiency of the proposed algorithm framework.","1941-0026","","10.1109/TEVC.2021.3095313","National Natural Science Foundation of China(grant numbers:62006044,62076056); Natural Science Foundation of Guangdong Province(grant numbers:2020A1515011500); Programme of Science and Technology of Guangdong Province(grant numbers:2020A0505100056); UK Research and Innovation (UKRI) Future Leaders Fellowship(grant numbers:MR/S017062/1,EPSRC 2404317); Amazon Research Award; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9476019","Bilevel optimization;covariance matrix;differential evolution (DE);evolutionary algorithm (EA);transfer learning","Optimization;Transfer learning;Search problems;Task analysis;Heuristic algorithms;Covariance matrices;Approximation algorithms","covariance matrices;evolutionary computation;learning (artificial intelligence);optimisation;search problems","transfer learning-based parallel evolutionary algorithm framework;upper level variables;transfer learning strategy;lower level search process;covariance matrix adaptation evolutionary strategy;evolutionary bilevel optimization algorithms;TLEA;LLS;differential evolution","","7","","50","IEEE","7 Jul 2021","","","IEEE","IEEE Journals"
"Evolutionary Machine Learning With Minions: A Case Study in Feature Selection","N. Zhang; A. Gupta; Z. Chen; Y. -S. Ong","School of Computer Science and Engineering, Nanyang Technological University, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Agency for Science, Technology and Research, Singapore","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","130","144","Many decisions in a machine learning (ML) pipeline involve nondifferentiable and discontinuous objectives and search spaces. Examples include feature selection, model selection, and hyperparameter tuning, where candidate solutions in an outer optimization loop must be evaluated via a learning subsystem. Evolutionary algorithms (EAs) are prominent gradient-free methods to handle such tasks. However, EAs are known to pose steep computational challenges, especially when dealing with large-instance datasets. As opposed to prior works that often fall back on parallel computing hardware to resolve this big data problem of EAs, in this article, we propose a novel algorithm-centric solution based on evolutionary multitasking. Our approach involves the creation of a band of minions, i.e., small data proxies to the main target task, that are constructed by subsampling a fraction of the large dataset. We then combine the minions with the main task in a single multitask optimization framework, boosting evolutionary search by using small data to quickly optimize for the large dataset. Our key algorithmic contribution in this setting is to allocate computational resources to each of the tasks in a principled manner. The article considers wrapper-based feature selection as an illustrative case study of the broader idea of using multitasking to speedup outer loop evolutionary configurations of any ML subsystem. The experiments reveal that multitasking can indeed speedup baseline EAs, by more than 40% on some datasets.","1941-0026","","10.1109/TEVC.2021.3099289","Agency for Science, Technology and Research (A*STAR) of Singapore, through the Singapore Institute of Manufacturing Technology-Nanyang Technological University Collaborative Research Programme in Complex Systems; A*STAR Cyber-Physical Production System (CPPS)—Towards Contextual and Intelligent Response Research Program, through the RIE2020 IAF-PP(grant numbers:A19C1a0018); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9493747","Evolutionary machine learning (ML);evolutionary multitasking (EMT);feature selection;resource allocation","Task analysis;Optimization;Feature extraction;Search problems;Multitasking;Tuning;Sociology","evolutionary computation;feature extraction;learning (artificial intelligence);pattern classification;search problems","evolutionary machine learning;machine learning pipeline;hyperparameter tuning;learning subsystem;evolutionary algorithms;parallel computing hardware;big data problem;evolutionary multitasking;data proxies;single multitask optimization framework;evolutionary search;wrapper-based feature selection;outer loop evolutionary configurations;ML subsystem;feature selection","","13","","59","IEEE","26 Jul 2021","","","IEEE","IEEE Journals"
"Self-Adjusting Multitask Particle Swarm Optimization","H. Han; X. Bai; H. Han; Y. Hou; J. Qiao","Faculty of Information Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Engineering Research Center of Digital Community, Ministry of Education, Beijing Artificial Intelligence Institute and Beijing Laboratory for Intelligent Environmental Protection, Beijing University of Technology, Beijing, China; Faculty of Information Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Engineering Research Center of Digital Community, Ministry of Education, Beijing Artificial Intelligence Institute and Beijing Laboratory for Intelligent Environmental Protection, Beijing University of Technology, Beijing, China; Faculty of Information Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Engineering Research Center of Digital Community, Ministry of Education, Beijing Artificial Intelligence Institute and Beijing Laboratory for Intelligent Environmental Protection, Beijing University of Technology, Beijing, China; Faculty of Information Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Engineering Research Center of Digital Community, Ministry of Education, Beijing Artificial Intelligence Institute and Beijing Laboratory for Intelligent Environmental Protection, Beijing University of Technology, Beijing, China; Faculty of Information Technology, Beijing Key Laboratory of Computational Intelligence and Intelligent System, Engineering Research Center of Digital Community, Ministry of Education, Beijing Artificial Intelligence Institute and Beijing Laboratory for Intelligent Environmental Protection, Beijing University of Technology, Beijing, China","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","145","158","Particle swarm optimization algorithm has become a promising approach in solving multitask optimization (MTO) problems since it can transfer knowledge with easy implementation and high searching efficiency. However, in the process of knowledge transfer, negative transfer is common because it is difficult to evaluate whether knowledge is effective for population evolution. Therefore, how to obtain and transfer the effective knowledge to curb the negative transfer is a challenging problem in MTO. To deal with this problem, a self-adjusting multitask particle swarm optimization (SA-MTPSO) algorithm is designed to improve the convergence performance in this article. First, a knowledge estimation metric, combining the decision space knowledge and the target space knowledge for each task, is designed to describe the effectiveness of knowledge. Then, the effective knowledge is obtained to promote the knowledge transfer process. Second, a self-adjusting knowledge transfer mechanism, based on the effective knowledge and the self-adjusting transfer method, is developed to achieve effective knowledge transfer. Then, the ineffective knowledge is removed to solve the negative transfer problem. Third, the convergence analysis is given to guarantee the effectiveness of the SA-MTPSO algorithm theoretically. Finally, the proposed algorithm is compared with some existing MTO algorithms. The results show that the performance of the proposed algorithm is superior to most algorithms on negative transfer suppression and convergence.","1941-0026","","10.1109/TEVC.2021.3098523","National Key Research and Development Project(grant numbers:2018YFC1900800-5); National Science Foundation of China(grant numbers:61890930-5,61903010,62021003); Beijing Outstanding Young Scientist Program(grant numbers:BJJWZYJH01201910005020); Beijing Natural Science Foundation(grant numbers:KZ202110005009); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9491081","Knowledge estimation;multitask particle swarm optimization (MTPSO);negative transfer;self-adjusting","Task analysis;Knowledge transfer;Convergence;Optimization;Particle swarm optimization;Heuristic algorithms;Estimation","knowledge management;particle swarm optimisation","negative transfer suppression;convergence;self-adjusting multitask particle swarm optimization algorithm;knowledge estimation metric;decision space knowledge;target space knowledge;self-adjusting knowledge transfer mechanism;population evolution;SA-MTPSO","","12","","40","IEEE","20 Jul 2021","","","IEEE","IEEE Journals"
"Expensive Multiobjective Evolutionary Optimization Assisted by Dominance Prediction","Y. Yuan; W. Banzhaf","Department of Computer Science and Engineering and the BEACON Center for the Study of Evolution in Action, Michigan State University, East Lansing, MI, USA; Department of Computer Science and Engineering and the BEACON Center for the Study of Evolution in Action, Michigan State University, East Lansing, MI, USA","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","159","173","We propose a new surrogate-assisted evolutionary algorithm for expensive multiobjective optimization. Two classification-based surrogate models are used, which can predict the Pareto dominance relation and  $\theta $ -dominance relation between two solutions, respectively. To make such surrogates as accurate as possible, we formulate dominance prediction as an imbalanced classification problem and address this problem using deep learning techniques. Furthermore, to integrate the surrogates based on dominance prediction with multiobjective evolutionary optimization, we develop a two-stage preselection strategy. This strategy aims to select a promising solution to be evaluated among those produced by genetic operations, taking proper account of the balance between convergence and diversity. We conduct an empirical study on a number of well-known multiobjective and many-objective benchmark problems, over a relatively small number of function evaluations. Our experimental results demonstrate the superiority of the proposed algorithm compared with several representative surrogate-assisted algorithms.","1941-0026","","10.1109/TEVC.2021.3098257","John R. Koza Chair Endowment Fund to Michigan State University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9490636","Deep neural networks;expensive multiobjective optimization;many-objective optimization;metamodeling;surrogate-assisted evolutionary computation","Optimization;Predictive models;Computational modeling;Convergence;Support vector machines;Linear programming;Prediction algorithms","deep learning (artificial intelligence);genetic algorithms;Pareto optimisation;pattern classification","expensive multiobjective evolutionary optimization;surrogate-assisted evolutionary algorithm;classification-based surrogate models;imbalanced classification problem;Pareto dominance relation prediction;θ-dominance relation prediction;deep learning techniques;two-stage preselection strategy;genetic operations","","13","","65","IEEE","19 Jul 2021","","","IEEE","IEEE Journals"
"Frames-of-Reference-Based Learning: Overcoming Perceptual Aliasing in Multistep Decision-Making Tasks","A. Siddique; W. N. Browne; G. M. Grimshaw","Evolutionary Computation Research Group, School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; Faculty of Engineering, School of Electrical Engineering and Robotics, Queensland University of Technology, Brisbane, QLD, Australia; Cognitive and Affective Neuroscience Lab, School of Psychology, Victoria University of Wellington, Wellington, New Zealand","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","174","187","Perceptual aliasing challenges reinforcement learning agents. They struggle to learn stable policies by failing to identify and disambiguate perceptually identical states in the environment that require different actions to reach a goal. As the agent often has only a local frame of reference, it cannot represent the global environment. Frame-of-reference-based learning is a feature of vertebrate intelligence that allows multiple simultaneous representations of an environment at different levels of abstraction. This enables the resolution of patterns that are made up of patterns that are made up of features. The evolutionary computation technique of learning classifier systems has shown promise in learning nested patterns in single-step domains. This work uses the frame-of-reference concept within a learning classifier system to learn stable policies in non-Markov multistep domains. Considering aliased states at a constituent level enables the system to place them appropriately in holistic-level policies. Instead of enumerating a huge search space, evolution computation empowers the novel system to evolve fitter rules and policies. The experimental results show that the novel system effectively solves complex aliasing patterns in non-Markov environments that have been challenging to artificial agents. For example, the novel system utilizes only 6.5, 3.71, and 3.22 steps to resolve Maze10, Littman57, and Woods102, respectively.","1941-0026","","10.1109/TEVC.2021.3102241","Science for Technological Innovation National Science Challenge, New Zealand; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9506922","Building blocks;cognitive neuroscience;frame of reference;learning classifier systems (LCSs);non-Markov mazes;perceptual aliasing","Markov processes;Task analysis;Evolutionary computation;Reinforcement learning;Navigation;Biological information theory;Tools","decision making;evolutionary computation;multi-agent systems;pattern classification;reinforcement learning","frame-of-reference-based learning;vertebrate intelligence;evolutionary computation;single-step domains;learning classifier system;nonMarkov multistep domains;holistic-level policies;artificial agents;perceptual aliasing;multistep decision-making tasks;reinforcement learning agents","","7","","70","CCBY","4 Aug 2021","","","IEEE","IEEE Journals"
"A Scalable Many-Objective Pathfinding Benchmark Suite","J. Weise; S. Mostaghim","Institute for Intelligent Cooperating Systems, Otto von Guericke University Magdeburg, Magdeburg, Germany; Institute for Intelligent Cooperating Systems, Otto von Guericke University Magdeburg, Magdeburg, Germany","IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","188","194","Route planning, also known as pathfinding, is one of the key elements in logistics, mobile robotics, and other applications, where engineers face many conflicting objectives. Most route planning algorithms consider only up to three objectives. In this article, we propose a scalable many-objective benchmark problem covering most of the important features for routing applications based on real-world data. We define five objective functions representing distance, traveling time, delays caused by accidents, and two route-specific features, such as curvature and elevation. We analyze several different instances for this test problem and provide their true Pareto front to analyze the problem difficulties. Additionally, we apply four well-known evolutionary multiobjective algorithms. Since this test benchmark can be easily transferred to real-world routing problems, we construct a routing problem from OpenStreetMap data. We evaluate the three optimization algorithms and observe that we are able to provide promising results for such a real-world application. The proposed benchmark represents a scalable many-objective route planning optimization problem enabling researchers and engineers to evaluate their many-objective approaches.","1941-0026","","10.1109/TEVC.2021.3089050","German Federal Ministry of Education and Research through the MOSAIK Project(grant numbers:01IS18070B); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9453706","Benchmark;evolutionary algorithm;many-objective optimization;route finding","Benchmark testing;Planning;Backtracking;Roads;Optimization;Delays;Search problems","benchmark testing;evolutionary computation;genetic algorithms;mobile robots;optimisation;Pareto optimisation;path planning","many-objective pathfinding benchmark;mobile robotics;route planning algorithms;many-objective benchmark problem;real-world data;objective functions;route-specific features;test problem;problem difficulties;evolutionary multiobjective algorithms;test benchmark;real-world routing problems;routing problem;optimization algorithms;many-objective route planning optimization problem;many-objective approaches","","7","","50","IEEE","14 Jun 2021","","","IEEE","IEEE Journals"
"Call for Papers IEEE Transactions on Evolutionary Computation Special Issue on Evolutionary Computer Vision","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","195","196","Describes the above-named upcoming special issue or section. May include topics to be covered or calls for papers.","1941-0026","","10.1109/TEVC.2021.3133942","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9695943","","","","","","","","0","IEEE","28 Jan 2022","","","IEEE","IEEE Journals"
"Call for Papers IEEE Transactions on Evolutionary Computation Special Issue on Multi-objective Evolutionary Optimization in Machine Learning","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","197","197","Describes the above-named upcoming special issue or section. May include topics to be covered or calls for papers.","1941-0026","","10.1109/TEVC.2022.3143717","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9695546","","","","","","","","0","IEEE","28 Jan 2022","","","IEEE","IEEE Journals"
"TechRxiv: Share Your Preprint Research with the World!","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","198","198","Advertisement: TechRxiv is a free preprint server for unpublished research in electrical engineering, computer science, and related technology. TechRxiv provides researchers the opportunity to share early results of their work ahead of formal peer review and publication. Benefits: Rapidly disseminate your research findings; Gather feedback from fellow researchers; Find potential collaborators in the scientific community; Establish the precedence of a discovery; and Document research results in advance of publication. Upload your unpublished research today!","1941-0026","","10.1109/TEVC.2022.3144864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9695941","","","","","","","","0","IEEE","28 Jan 2022","","","IEEE","IEEE Journals"
"Introducing IEEE Collabratec","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","199","199","Advertisement, IEEE. IEEE Collabratec is a new, integrated online community where IEEE members, researchers, authors, and technology professionals with similar fields of interest can network and collaborate, as well as create and manage content. Featuring a suite of powerful online networking and collaboration tools, IEEE Collabratec allows you to connect according to geographic location, technical interests, or career pursuits. You can also create and share a professional identity that showcases key accomplishments and participate in groups focused around mutual interests, actively learning from and contributing to knowledgeable communities. All in one place! Learn about IEEE Collabratec at ieeecollabratec.org.","1941-0026","","10.1109/TEVC.2022.3144865","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9695542","","","","","","","","0","IEEE","28 Jan 2022","","","IEEE","IEEE Journals"
"IEEE Access","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","200","200","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","1941-0026","","10.1109/TEVC.2022.3144866","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9695544","","","","","","","","0","IEEE","28 Jan 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Society Information","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","C3","C3","Provides a listing of current committee members and society officers.","1941-0026","","10.1109/TEVC.2022.3144862","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9695547","","","","","","","","0","IEEE","28 Jan 2022","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Information for Authors","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2022","2022","26","1","C4","C4","Provides instructions and guidelines to prospective authors who wish to submit manuscripts.","1941-0026","","10.1109/TEVC.2022.3144863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9695543","","","","","","","","0","IEEE","28 Jan 2022","","","IEEE","IEEE Journals"
