"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Estimation of Distribution Algorithm Based on Variational Bayesian for Point-Set Registration","H. Cao; Q. He; H. Wang; Z. Xiong; N. Zhang; Y. Yang","School of Information Science and Technology and the Laboratory of Pattern Recognition and Artificial Intelligence, Yunnan Normal University, Kunming, China; School of Information Science and Technology and the Laboratory of Pattern Recognition and Artificial Intelligence, Yunnan Normal University, Kunming, China; School of Information Science and Technology and the Laboratory of Pattern Recognition and Artificial Intelligence, Yunnan Normal University, Kunming, China; School of Information Science and Technology and the Laboratory of Pattern Recognition and Artificial Intelligence, Yunnan Normal University, Kunming, China; Yunnan Chinese Language and Culture College and the Laboratory of Pattern Recognition and Artificial Intelligence, Yunnan Normal University, Kunming, China; School of Information Science and Technology, School of Physics and Electronic Information, Laboratory of Pattern Recognition and Artificial Intelligence, Yunnan Normal University, Kunming, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","926","940","Point-set registration is widely used in computer vision and pattern recognition. However, it has become a challenging problem since the current registration algorithms suffer from the complexities of the point-set distributions. To solve this problem, we propose a robust registration algorithm based on the estimation of distribution algorithm (EDA) to optimize the complex distributions from a global search mechanism. We propose an EDA probability model based on the asymmetric generalized Gaussian mixture model, which describes the area in the solution space as comprehensively as possible and constructs a probability model of complex distribution points, especially for missing and outliers. We propose a transformation and a Gaussian evolution strategy in the selection mechanism of EDA to process the deformation, rotation, and denoising of selected dominant individuals. Considering the complexity of the model, we choose to optimize from the perspective of variational Bayesian, and introduce a prior probability distribution through local variation to reinforce the convergence of the algorithm in dealing with complex point sets. In addition, a local search mechanism based on the simulated annealing algorithm is added to realize the coarse-to-fine registration. Experimental results show that our method has the best robustness compared with the state-of-the-art registration algorithms.","1941-0026","","10.1109/TEVC.2021.3139304","National Natural Science Foundation of China(grant numbers:41971392,41661080); Yunnan Province Ten-Thousand Talents Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9665742","Asymmetric generalized Gaussian mixture model (AGGMM);estimation of distribution algorithm (EDA);evolution strategy (ES);point-set registration (PSR);variational Bayesian","Optimization;Robustness;Estimation;Clustering algorithms;Adaptation models;Probabilistic logic;Bayes methods","computer vision;Gaussian processes;image registration;medical image processing;probability;search problems;simulated annealing","variational Bayesian;point-set registration;computer vision;pattern recognition;current registration algorithms;point-set distributions;robust registration algorithm;distribution algorithm;complex distributions;global search mechanism;EDA probability model;asymmetric generalized Gaussian mixture model;complex distribution points;selection mechanism;prior probability distribution;complex point sets;local search mechanism;simulated annealing algorithm;coarse-to-fine registration;state-of-the-art registration algorithms","","1","","54","IEEE","30 Dec 2021","","","IEEE","IEEE Journals"
"A Review on Evolutionary Multitask Optimization: Trends and Challenges","T. Wei; S. Wang; J. Zhong; D. Liu; J. Zhang","School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; College of Computer and Information Engineering, Henan Normal University, Xinxiang, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; College of Computer and Information Engineering, Henan Normal University, Xinxiang, China; Hanyang University, Ansan, South Korea","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","941","960","Evolutionary algorithms (EAs) possess strong problem-solving abilities and have been applied in a wide range of applications. However, they still suffer from a high computational burden and poor generalization ability. To overcome the limitations, numerous studies consider conducting knowledge extraction across distinct optimization task domains. Among these research strands, one representative tributary is evolutionary multitask optimization (EMTO) that aims to resolve multiple optimization tasks simultaneously. The underlying attribute of implicit parallelism for EAs can well incorporate with the framework of EMTO, giving rise to the ascending EMTO studies. This review is intended to present a detailed exposition on the research in the EMTO area. We reveal the core components for designing the EMTO algorithms. Subsequently, we organize the works lying in the fusions between EMTO and traditional EAs. By analyzing the associations for diverse strategies in different branches of EMTO, this review uncovers the research trends and the potentially important directions, with additional interesting real-world applications mentioned.","1941-0026","","10.1109/TEVC.2021.3139437","Key Project of Science and Technology Innovation 2030 through the Ministry of Science and Technology of China(grant numbers:2018AAA0101304); National Natural Science Foundation of China(grant numbers:62076098); Guangdong Provincial Key Laboratory(grant numbers:2020B121201001); National Natural Science Foundation of China(grant numbers:62072160); Guangdong Natural Science Foundation Research Team(grant numbers:2018B030312003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9665768","Evolutionary algorithm (EA);evolutionary multitasking;transfer optimization","Task analysis;Optimization;Statistics;Sociology;Multitasking;Costs;Evolutionary computation","evolutionary computation;optimisation","evolutionary multitask optimization;evolutionary algorithms;problem-solving abilities;generalization ability;knowledge extraction;distinct optimization task domains;research strands;multiple optimization tasks;EMTO algorithms","","16","","129","IEEE","30 Dec 2021","","","IEEE","IEEE Journals"
"Enhanced Innovized Progress Operator for Evolutionary Multi- and Many-Objective Optimization","S. Mittal; D. K. Saxena; K. Deb; E. D. Goodman","Department of Mechanical and Industrial Engineering, Indian Institute of Technology Roorkee, Roorkee, India; Department of Mechanical and Industrial Engineering, Indian Institute of Technology Roorkee, Roorkee, India; Department of Electrical and Computer Engineering, BEACON Center for the Study of Evolution in Action, Michigan State University, East Lansing, MI, USA; Department of Electrical and Computer Engineering, BEACON Center for the Study of Evolution in Action, Michigan State University, East Lansing, MI, USA","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","961","975","Innovization is a task of learning common relationships among some or all of the Pareto-optimal (PO) solutions in multi- and many-objective optimization problems. A recent study has shown that a chronological sequence of nondominated solutions obtained along the successive generations of an optimizer possesses salient patterns that can be learnt using a Machine Learning (ML) model, and can help the offspring solutions progress in useful directions. This article enhances each constitutive module of the above approach, including novel interventions on management of the convergence-diversity tradeoff while mapping the solutions from the previous and current generation; use of a computationally more efficient ML method, namely, Random Forest (RF); and changing the manner and extent to which the learnt ML model is utilized toward advancement of the offspring. The proposed modules constitute what is called the enhanced innovized progress (IP2) operator. To investigate the search efficacy provided by the IP2 operator, it is integrated with multi-and many-objective optimization algorithms, such as NSGA-II, NSGA-III, MOEA/D, and MaOEA-IGD, and tested on a range of two- to ten-objective test problems, and five real-world problems. Since the IP2 operator utilizes the history of gradual and progressive improvements in solutions over generations, without requiring any additional solution evaluations, it opens up a new direction for ML-assisted evolutionary optimization.","1941-0026","","10.1109/TEVC.2021.3131952","Ministry of Human Resource Development, Government of India through the SPARC Scheme(grant numbers:P66); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9631974","Innovization;Innovized Progress (IP);learning-assisted optimization;machine learning (ML);multiobjective optimization;online Innovization","Optimization;IP networks;Maintenance engineering;Search problems;Electrooculography;History;Radio frequency","genetic algorithms;Pareto optimisation;random forests","random forest;machine learning;ML-assisted evolutionary optimization;IP2 operator;convergence-diversity tradeoff;offspring solutions;salient patterns;nondominated solutions;chronological sequence;many-objective optimization;Pareto-optimal solutions;evolutionary multiobjective optimization;enhanced innovized progress operator","","7","","54","IEEE","1 Dec 2021","","","IEEE","IEEE Journals"
"An Approximated Gradient Sign Method Using Differential Evolution for Black-Box Adversarial Attack","C. Li; H. Wang; J. Zhang; W. Yao; T. Jiang","School of Artificial Intelligence, Xidian University, Xi’an, China; School of Artificial Intelligence and the Collaborative Innovation Center of Quantum Information of Shaanxi Province, Xidian University, Xi’an, China; Defense Innovation Institute, Chinese Academy of Military Science, Beijing, China; Defense Innovation Institute, Chinese Academy of Military Science, Beijing, China; Defense Innovation Institute, Chinese Academy of Military Science, Beijing, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","976","990","Recent studies show that deep neural networks are vulnerable to adversarial attacks in the form of subtle perturbations to the input image, which leads the model to output wrong prediction. Such an attack can easily succeed by the existing white-box attack methods, where the perturbation is calculated based on the gradient of the target network. Unfortunately, the gradient is often unavailable in the real-world scenarios, which makes the black-box adversarial attack problems practical and challenging. In fact, they can be formulated as high-dimensional black-box optimization problems at the pixel level. Although evolutionary algorithms are well known for solving black-box optimization problems, they cannot efficiently deal with the high-dimensional decision space. Therefore, we propose an approximated gradient sign method using differential evolution (DE) for solving black-box adversarial attack problems. Unlike most existing methods, it is novel that the proposed method searches the gradient sign rather than the perturbation by a DE algorithm. Also, we transform the pixel-based decision space into a dimension-reduced decision space by combining the pixel differences from the input image to neighbor images, and two different techniques for selecting neighbor images are introduced to build the transferred decision space. In addition, six variants of the proposed method are designed according to the different neighborhood selection and optimization search strategies. Finally, the performance of the proposed method is compared with a number of the state-of-the-art adversarial attack algorithms on CIFAR-10 and ImageNet datasets. The experimental results suggest that the proposed method shows superior performance for solving black-box adversarial attack problems, especially nontargeted attack problems.","1941-0026","","10.1109/TEVC.2022.3151373","National Natural Science Foundation of China(grant numbers:61976165); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9714259","Adversarial attack;black box;deep neural networks (DNNs);differential evolution (DE)","Perturbation methods;Optimization;Convolutional neural networks;Evolutionary computation;Technological innovation;Predictive models;Neural networks","evolutionary computation;gradient methods;image classification;learning (artificial intelligence);neural nets;optimisation;search problems","differential evolution;black-box adversarial attack problems;pixel-based decision space;input image;state-of-the-art adversarial attack algorithms;nontargeted attack problems;approximated gradient sign method;adversarial attacks;existing white-box attack methods;black-box optimization problems;high-dimensional decision space","","11","","68","IEEE","15 Feb 2022","","","IEEE","IEEE Journals"
"Recombinator-k-Means: An Evolutionary Algorithm That Exploits k-Means++ for Recombination","C. Baldassi","Artificial Intelligence Lab, Bocconi University, Milan, Italy","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","991","1003","We introduce an evolutionary algorithm called recombinator- $k$ -means for optimizing the highly nonconvex kmeans problem. Its defining feature is that its crossover step involves all the members of the current generation, stochastically recombining them with a repurposed variant of the  $k$ -means++ seeding algorithm. The recombination also uses a reweighting mechanism that realizes a progressively sharper stochastic selection policy and ensures that the population eventually coalesces into a single solution. We compare this scheme with a state-of-the-art alternative, a more standard genetic algorithm with deterministic pairwise-nearest-neighbor crossover and an elitist selection policy, of which we also provide an augmented and efficient implementation. Extensive tests on large and challenging datasets (both synthetic and real word) show that for fixed population sizes recombinator- $k$ -means is generally superior in terms of the optimization objective, at the cost of a more expensive crossover step. When adjusting the population sizes of the two algorithms to match their running times, we find that for short times the (augmented) pairwise-nearest-neighbor method is always superior, while at longer times recombinator- $k$ -means will match it and, on the most difficult examples, take over. We conclude that the reweighted whole-population recombination is more costly but generally better at escaping local minima. Moreover, it is algorithmically simpler and more general (it could be applied even to  $k$ -medians or  $k$ -medoids, for example). Our implementations are publicly available at https://github.com/carlobaldassi/RecombinatorKMeans.jl.","1941-0026","","10.1109/TEVC.2022.3144134","Office of Naval Research(grant numbers:N00014-17-1-2569); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9684569","Clustering;evolutionary algorithm;k-means;k-means++;optimization","Optimization;Statistics;Sociology;Partitioning algorithms;Clustering algorithms;Genetics;Genetic algorithms","evolutionary computation;genetic algorithms;nearest neighbour methods;stochastic processes","evolutionary algorithm;genetic algorithm;deterministic pairwise-nearest-neighbor crossover;elitist selection policy;pairwise-nearest-neighbor method;recombinator-k-means;reweighted whole-population recombination;stochastic selection policy;nonconvex kmeans problem;k-Means++","","6","","35","IEEE","18 Jan 2022","","","IEEE","IEEE Journals"
"Space-Partitioned ND-Trees for the Dynamic Nondominance Problem","B. Lang","IMACM and Scientific Computing, Bergische Universität Wuppertal, Wuppertal, Germany","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1004","1014","We present techniques for improving the efficiency of ND-trees in the solution of the dynamic nondominance problem, i.e., for building and maintaining a Pareto archive. We propose algorithms for (re)building a tree from a set of nondominated points, either as a space-partitioned ND-tree or by a clustering approach. Numerical experiments confirm that rebuilding the tree at intervals, combined with modified strategies for updating the lower and upper bounds in each node and for computing the distances of points to subtrees in between the rebuilds, can lead to significant speedups over using plain ND-tree-based updates throughout, in particular for higher dimensions.","1941-0026","","10.1109/TEVC.2022.3145631","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9690613","Dynamic nondominance problem;multiobjective optimization","Upper bound;Heuristic algorithms;Statistics;Sociology;Optimization;Buildings;Task analysis","approximation theory;Pareto optimisation;tree data structures;trees (mathematics)","plain ND-tree-based updates;space-partitioned ND-tree;nondominated points;ND-trees;dynamic nondominance problem","","1","","28","IEEE","25 Jan 2022","","","IEEE","IEEE Journals"
"Correlation-Guided Updating Strategy for Feature Selection in Classification With Surrogate-Assisted Particle Swarm Optimization","K. Chen; B. Xue; M. Zhang; F. Zhou","School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; School of Engineering and Computer Science, Victoria University of Wellington, Wellington, New Zealand; School of Control Science and Engineering, Shandong University, Jinan, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1015","1029","Classification data are usually represented by many features, but not all of them are useful. Without domain knowledge, it is challenging to determine which features are useful. Feature selection is an effective preprocessing technique for enhancing the discriminating ability of data, but it is a difficult combinatorial optimization problem because of the challenges of the huge search space and complex interactions between features. Particle swarm optimization (PSO) has been successfully applied to feature selection due to its efficiency and easy implementation. However, most existing PSO-based feature selection methods still face the problem of falling into local optima. To solve this problem, this article proposes a novel PSO-based feature selection approach, which can continuously improve the quality of the population at each iteration. Specifically, a correlation-guided updating strategy based on the characteristic of data is developed, which can effectively use the information of the current population to generate more promising solutions. In addition, a particle selection strategy based on a surrogate technique is presented, which can efficiently select particles with better performance in both convergence and diversity to form a new population. Experimental comparing the proposed approach with a few state-of-the-art feature selection methods on 25 classification problems demonstrate that the proposed approach is able to select a smaller feature subset with higher classification accuracy in most cases.","1941-0026","","10.1109/TEVC.2021.3134804","National Natural Science Foundation of China(grant numbers:61922072,61876169,62106230,61773242,61803227); Major Agricultural Applied Technological Innovation Projects of Shandong Province(grant numbers:SD2019NJ014); Shandong Natural Science Foundation(grant numbers:ZR2019MF064); Intelligent Robot and System Innovation Center Foundation(grant numbers:2019IRS19); China Postdoctoral Science Foundation(grant numbers:2021T140616,2021M692920); Marsden Fund of New Zealand Government(grant numbers:VUW1913,VUW1914); Science for Technological Innovation Challenge (SfTI) Fund(grant numbers:E3603/2903); University Research Fund at Victoria University of Wellington(grant numbers:223805/3986); MBIE Data Science SSIF Fund(grant numbers:RTVU1914); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9647020","Classification;correlation;feature selection;particle swarm optimization (PSO);surrogate","Feature extraction;Correlation;Sociology;Classification algorithms;Optimization;Search problems;Particle swarm optimization","combinatorial mathematics;feature selection;particle swarm optimisation;pattern classification;search problems","surrogate-assisted particle swarm optimization;data classification;combinatorial optimization problem;PSO-based feature selection approach","","15","","59","IEEE","13 Dec 2021","","","IEEE","IEEE Journals"
"An Evolutionary Multiobjective Knee-Based Lower Upper Bound Estimation Method for Wind Speed Interval Forecast","K. Li; T. Zhang; R. Wang; L. Wang; H. Ishibuchi","College of System Engineering, National University of Defense Technology, Changsha, China; College of System Engineering, National University of Defense Technology, Changsha, China; College of System Engineering, National University of Defense Technology, Changsha, China; Department of Automation, Tsinghua University, Beijing, China; Department of Computer Science and Engineering, Guangdong Provincial Key Laboratory of Brain-Inspired Intelligent Computation, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1030","1042","Due to the high variability and uncertainty of the wind speed, an interval forecast can provide more information for decision makers to achieve a better energy management compared to the traditional point forecast. In this article, a knee-based lower upper bound estimation method (K-LUBE) is proposed to construct wind speed prediction intervals (PIs). First, we analyze the underlying limitations of traditional direct interval forecast methods, i.e., their obtained PIs often fail to achieve a good balance between the interval width and the coverage probability. K-LUBE resolves the difficulty based on a multiobjective optimization framework in conjunction with a knee selection criterion. Specifically, a PI-NSGA-II multiobjective optimization algorithm is designed to obtain a set of Pareto-optimal solutions. A parameter transfer and a sample training strategies are developed to significantly improve the convergence speed of the optimization procedure. Then, the knee selection criterion is introduced to select the best tradeoff solution among the obtained solutions. In comparison with traditional methods, this method can always provide a reliable PI for decision makers. The procedure is automatic and requires no parameter to be specified in advance, making it more practical for use. The effectiveness of the proposed K-LUBE method is demonstrated through extensive comparisons with four traditional direct interval forecast methods and four classical benchmark models.","1941-0026","","10.1109/TEVC.2021.3122191","National Science Fund for Outstanding Young Scholars(grant numbers:62122093); National Natural Science Foundation of China(grant numbers:72071205); Ji-Hua Laboratory Scientific Project(grant numbers:X210101UZ210); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9585061","Knee;multiobjective optimization;neural network (NN);prediction interval (PI);wind speed","Forecasting;Wind speed;Wind forecasting;Pareto optimization;Artificial neural networks;Probabilistic logic;Estimation","decision making;evolutionary computation;genetic algorithms;neural nets;Pareto optimisation;power engineering computing;probability;set theory;wind power plants","decision makers;wind speed prediction intervals;interval width;knee selection criterion;PI-NSGA-II multiobjective optimization algorithm;Pareto-optimal solutions;convergence speed;K-LUBE method;evolutionary multiobjective knee-based lower upper bound estimation method;wind speed interval forecast;direct interval forecast methods;K-LUBE","","6","","46","IEEE","22 Oct 2021","","","IEEE","IEEE Journals"
"Distributed Co-Evolutionary Memetic Algorithm for Distributed Hybrid Differentiation Flowshop Scheduling Problem","G. Zhang; B. Liu; L. Wang; D. Yu; K. Xing","School of Information Science and Technology, Hebei Agricultural University, Baoding, China; School of Information Science and Technology, Hebei Agricultural University, Baoding, China; Department of Automation, Tsinghua University, Beijing, China; Unmanned System Research Institute, Northwestern Polytechnical University, Xi’an, China; State Key Laboratory for Manufacturing System Engineering and the Systems Engineering Institute, Xi’an Jiaotong University, Xi’an, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1043","1057","This article deals with a practical distributed hybrid differentiation flowshop scheduling problem (DHDFSP) for the first time, where manufacturing products to minimize makespan criterion goes through three consecutive stages: 1) job fabrication in first-stage distributed flowshop factories; 2) job-to-product assembly based on specified assembly plan on a second-stage single machine; and 3) product differentiation according to customization on one of the third-stage dedicated machines. Considering the characteristics of multistage and diversified processing technologies of the problem, building new powerful evolutionary algorithm (EA) for DHDFSP is expected. To achieve this, we propose a general EA framework called distributed co-evolutionary memetic algorithm (DCMA). It includes four basic modules: 1) dual population (POP)-based global exploration; 2) elite archive (EAR)-oriented local exploitation; 3) elite knowledge transfer (EKT) among POPs and EAR; and 4) adaptive POP restart. EKT is a general model for information fusion among search agents due to its problem independence. In execution, four modules cooperate with each other and search agents co-evolve in a distributed way. This DCMA evolutionary framework provides some guidance in algorithm construction of different optimization problems. Furthermore, we design each module based on problem knowledge and follow the DCMA framework to propose a specific DCMA metaheuristic for coping with DHDFSP. Computational experiments validate the effectiveness of the DCMA evolutionary framework and its special designs, and show that the proposed DCMA metaheuristic outperforms the compared algorithms.","1941-0026","","10.1109/TEVC.2022.3150771","National Natural Science Foundation of China(grant numbers:61573278,61873328); Talent Introducing Project of Hebei Agricultural University(grant numbers:YJ201953,KY201903); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9711566","Differential evolution (DE);differentiation flowshop scheduling;distributed evolutionary algorithm (DEA);distributed production scheduling;memetic algorithm (MA)","Job shop scheduling;Production facilities;Production;Metaheuristics;Scheduling;Manufacturing;Memetics","assembly planning;evolutionary computation;flow shop scheduling;production engineering computing;search problems","distributed co-evolutionary memetic algorithm;practical distributed hybrid differentiation flowshop scheduling problem;DHDFSP;manufacturing products;consecutive stages;first-stage distributed flowshop factories;job-to-product assembly;specified assembly plan;second-stage single machine;third-stage dedicated machines;general EA framework;problem independence;DCMA evolutionary framework;algorithm construction;optimization problems;problem knowledge;dual population-based global exploration;elite archive-oriented local exploitation;elite knowledge transfer;adaptive POP restart","","12","","55","IEEE","11 Feb 2022","","","IEEE","IEEE Journals"
"Theoretical Analysis and Empirical Validation of the Conical Area Evolutionary Algorithm for Bi-Objective Optimization","H. Jalil; K. Li; W. Ying","College of Mathematics and Informatics, South China Agricultural University, Guangzhou, China; College of Mathematics and Informatics, South China Agricultural University, Guangzhou, China; School of Software Engineering, South China University of Technology, Guangzhou, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1058","1071","Multiobjective evolutionary algorithms (EAs) based on decomposition are becoming successful and popular. Particularly, a conical area EA (CAEA) was developed to heighten the convergence and population diversity of decomposition-based algorithms for bi-objective optimization by employing a cone decomposition approach. The global Pareto optimality of cone decomposition was proved. It means that the optimum of every conical subproblem of the cone decomposition approach is Pareto optimal in the entire bi-objective space in the presence of a continuous frontier segment within its associated subregion. In this article, based on the global Pareto optimality, we further reveal that the cone decomposition approach also has a desired ability of  $\mu $ -distribution convergence for bi-objective optimization. We first prove by the monotonicity and additivity of the Lebesgue measure and the squeeze theorem for limits that the hypervolume of the optimal solutions of all  $\mu $  subproblems of the cone decomposition approach is infinitely close to that of the optimal  $\mu $ -distribution for large enough  $\mu $  in the presence of a continuous frontier. Meanwhile, the original CAEA is further improved to better approximate the optimal solutions of conical subproblems. The experimental results on bi-objective benchmark problems show that the improved CAEA achieves higher qualities of frontiers and better  $\mu $ -distribution convergence in the terms of hypervolume error compared with six other popular multiobjective algorithms.","1941-0026","","10.1109/TEVC.2022.3146316","Natural Science Foundation of Guangdong Province of China(grant numbers:2020A1515011491,2020A1515010784,2019A1515011792); Science and Technology Planning Project of Guangzhou City(grant numbers:202102080161,2014J2200052); Special Project for Research and Development in Key areas of Guangdong Province(grant numbers:2019B020219003); National Key Research and Development Program of China(grant numbers:2018YFC0831100); National Natural Science Foundation of China(grant numbers:61203310); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9691470","Bi-objective optimization;decomposition;evolutionary algorithm (EA);optimal μ-distribution;Pareto frontier (PF)","Optimization;Statistics;Sociology;Convergence;Evolutionary computation;Pareto optimization;Sorting","evolutionary computation;Pareto optimisation","optimal solutions;conical subproblem;bi-objective benchmark problems;μ-distribution convergence;conical area evolutionary algorithm;bi-objective optimization;multiobjective evolutionary algorithms;conical area EA;decomposition-based algorithms;cone decomposition approach;global Pareto optimality;multiobjective algorithms","","2","","39","IEEE","25 Jan 2022","","","IEEE","IEEE Journals"
"Evolutionary Search for Complete Neural Network Architectures With Partial Weight Sharing","H. Zhang; Y. Jin; K. Hao","Engineering Research Center of Digitized Textile & Apparel Technology, Ministry of Education, College of Information Science and Technology, Donghua University, Shanghai, China; Engineering Research Center of Digitized Textile & Apparel Technology, Ministry of Education, College of Information Science and Technology, Donghua University, Shanghai, China; Engineering Research Center of Digitized Textile & Apparel Technology, Ministry of Education, College of Information Science and Technology, Donghua University, Shanghai, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1072","1086","Neural architecture search (NAS) provides an automatic solution in designing network architectures. Unfortunately, the direct search for complete task-dependent network architectures is laborious since training and evaluating complete neural architectures over a large search space are computationally prohibitive. Recently, one-shot NAS (OSNAS) has attracted great attention in the NAS community because it significantly speeds up the candidate architecture evaluation procedure through weight sharing. However, the full weight sharing training paradigm in OSNAS may result in strong interference across candidate architectures and mislead the architecture search. To alleviate the problem, we propose a partial weight sharing OSNAS framework that directly evolves complete neural network architectures. In particular, we suggest a novel node representation scheme that randomly activates a subset of nodes of the one-shot model in each generation to reduce the weight coupling in the one-shot model. During the evolutionary search, a tailored crossover operator randomly samples the nodes from two parent individuals or a single parent to construct new candidate architectures, thus effectively constraining the degree of weight sharing. Furthermore, we introduce a new mutation operator that replaces the chosen nodes of the one-shot model with randomly generated nodes to enhance the exploratory capability. Finally, we encode a set of pyramidal convolution operations in the search space, enabling the evolved neural networks to capture different levels of details in the images. The proposed method is examined and compared with 26 state-of-the-art algorithms on ten image classification tasks, including CIFAR series, CINIC10, ImageNet, and MedMNIST series. The experimental results demonstrate that the proposed method can computationally much more efficiently find neural architectures that achieve comparable classification accuracy to the state-of-the-art designs.","1941-0026","","10.1109/TEVC.2022.3140855","Fundamental Research Funds for the Central Universities and Graduate Student Innovation Fund of Donghua University(grant numbers:CUSF-DH-D-2021047); Alexander von Humboldt Professorship for Artificial Intelligence endowed by the German Federal Ministry of Education and Research; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9672175","Convolutional neural networks (CNNs);evolutionary optimization;image classification;one-shot neural architecture search (OSNAS);pyramidal convolution (PyConv) operations","Computer architecture;Training;Task analysis;Computational modeling;Neural networks;Network architecture;Switches","computational complexity;convolution;evolutionary computation;genetic algorithms;image classification;learning (artificial intelligence);neural net architecture;neural nets;search problems","evolutionary search;complete neural network architectures;partial weight sharing;neural architecture search;direct search;complete task-dependent network architectures;evaluating complete neural architectures;search space;one-shot NAS;OSNAS;candidate architecture evaluation procedure;weight sharing training paradigm;candidate architectures;one-shot model;weight coupling;tailored crossover operator randomly samples;randomly generated nodes;evolved neural networks","","8","","73","IEEE","6 Jan 2022","","","IEEE","IEEE Journals"
"A Surrogate-Assisted Evolutionary Feature Selection Algorithm With Parallel Random Grouping for High-Dimensional Classification","S. Liu; H. Wang; W. Peng; W. Yao","School of Artificial Intelligence, Xidian University, Xi’an, China; School of Artificial Intelligence and the Collaborative Innovation Center of Quantum Information of Shaanxi Province, Xidian University, Xi’an, China; Defense Innovation Institute, Chinese Academy of Military Science, Beijing, China; Defense Innovation Institute, Chinese Academy of Military Science, Beijing, China","IEEE Transactions on Evolutionary Computation","30 Sep 2022","2022","26","5","1087","1101","Various evolutionary algorithms (EAs) have been proposed to address feature selection (FS) problems, in which a large number of fitness evaluations are needed. With the rapid growth of data scales, the fitness evaluation becomes time consuming, which makes FS problems expensive optimization problems. Surrogate-assisted EAs (SAEAs) have been widely used to solve expensive optimization problems. However, the SAEAs still face difficulties in solving expensive FS problems due to their high-dimensional discrete decision variables. To address this issue, we propose an SAEA with parallel random grouping for expensive FS problems, in which three main components consist. First, a constraint-based sampling strategy is proposed, which considers the influence of the constraint boundary and the number of selected features. Second, a high-dimensional FS problem is randomly divided into several low-dimensional subproblems. Surrogate models are then constructed in these low-dimensional decision spaces. After that, all the subproblems are optimized in parallel. The process of random grouping and parallel optimization continues until the termination condition is met. Finally, a final solution is chosen from the best solution in the historical search and the best solution in the last population using a random, distance-, or voting-based method. Experimental results show that the proposed algorithm generally outperforms traditional, ensemble, and evolutionary FS methods on 14 datasets with up to 10 000 features, especially when the required number of real fitness evaluations is limited.","1941-0026","","10.1109/TEVC.2022.3149601","National Natural Science Foundation of China(grant numbers:61976165); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9706363","High-dimensional feature selection~(FS);random grouping;sampling strategy;surrogate-assisted EA~(SAEA)","Optimization;Computational modeling;Search problems;Feature extraction;Evolutionary computation;Classification algorithms;Training","evolutionary computation;feature selection;optimisation;pattern classification","high-dimensional discrete decision variables;SAEA;parallel random grouping;constraint-based sampling strategy;high-dimensional FS problem;low-dimensional subproblems;surrogate models;low-dimensional decision spaces;parallel optimization;random distance;evolutionary FS methods;fitness evaluation;surrogate-assisted evolutionary feature selection algorithm;high-dimensional classification;evolutionary algorithms;surrogate-assisted EAs","","13","","65","IEEE","7 Feb 2022","","","IEEE","IEEE Journals"
