"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Knee Point-Based Imbalanced Transfer Learning for Dynamic Multiobjective Optimization","M. Jiang; Z. Wang; H. Hong; G. G. Yen","School of Informatics, Xiamen University, Xiamen, China; School of Informatics, Xiamen University, Xiamen, China; School of Informatics, Xiamen University, Xiamen, China; School of Electrical and Computer Engineering, Oklahoma State University, Stillwater, OK, USA","IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","117","129","Dynamic multiobjective optimization problems (DMOPs) are optimization problems with multiple conflicting optimization objectives, and these objectives change over time. Transfer learning-based approaches have been proven to be promising; however, a slow solving speed is one of the main obstacles preventing such methods from solving real-world problems. One of the reasons for the slow running speed is that low-quality individuals occupy a large amount of computing resources, and these individuals may lead to negative transfer. Combining high-quality individuals, such as knee points, with transfer learning is a feasible solution to this problem. However, the problem with this idea is that the number of high-quality individuals is often very small, so it is difficult to acquire substantial improvements using conventional transfer learning methods. In this article, we propose a knee point-based transfer learning method, called KT-DMOEA, for solving DMOPs. In the proposed method, a trend prediction model (TPM) is developed for producing the estimated knee points. Then, an imbalance transfer learning method is proposed to generate a high-quality initial population by using these estimated knee points. The advantage of this approach is that the seamless integration of a small number of high-quality individuals and the imbalance transfer learning technique can greatly improve the computational efficiency while maintaining the quality of the solution. The experimental results and performance comparisons with some chosen state-of-the-art algorithms demonstrate that the proposed design is capable of significantly improving the performance of dynamic optimization.","1941-0026","","10.1109/TEVC.2020.3004027","National Natural Science Foundation of China(grant numbers:61673328); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9122031","Domain adaptation;evolutionary dynamic multiobjective optimization;knee point;prediction;transfer learning","Optimization;Sociology;Statistics;Heuristic algorithms;Predictive models;Learning systems;Convergence","learning (artificial intelligence);optimisation","multiple conflicting optimization objectives;slow solving speed;negative transfer;DMOPs;dynamic optimization;knee point-based imbalanced transfer learning;dynamic multiobjective optimization problems;computational efficiency;trend prediction model;TPM;KT-DMOEA","","73","","46","IEEE","22 Jun 2020","","","IEEE","IEEE Journals"
"Multimodal Multiobjective Evolutionary Optimization With Dual Clustering in Decision and Objective Spaces","Q. Lin; W. Lin; Z. Zhu; M. Gong; J. Li; C. A. C. Coello","College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, International Research Center for Intelligent Perception and Computation, Xidian University, Xi’an, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; Department of Computer Science, CINVESTAV-IPN (Evolutionary Computation Group), Mexico City, Mexico","IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","130","144","This article suggests a multimodal multiobjective evolutionary algorithm with dual clustering in decision and objective spaces. One clustering is run in decision space to gather nearby solutions, which will classify solutions into multiple local clusters. Nondominated solutions within each local cluster are first selected to maintain local Pareto sets, and the remaining ones with good convergence in objective space are also selected, which will form a temporary population with more than  ${N}$  solutions ( ${N}$  is the population size). After that, a second clustering is run in objective space for this temporary population to get  ${N}$  final clusters with good diversity in objective space. Finally, a pruning process is repeatedly run on the above clusters until each cluster has only one solution, which removes the most crowded solution in decision space from the most crowded cluster in objective space each time. This way, the clustering in decision space can distinguish all Pareto sets and avoid the loss of local Pareto sets, while that in objective space can maintain diversity in objective space. When solving all the benchmark problems from the competition of multimodal multiobjective optimization in the IEEE Congress on Evolutionary Computation 2019, the experiments validate our advantages to maintain diversity in both objective and decision spaces.","1941-0026","","10.1109/TEVC.2020.3008822","National Nature Science Foundation of China(grant numbers:61876110,61871272,61836005); Joint Funds of the National Natural Science Foundation of China through Key Program(grant numbers:U1713212); Shenzhen Fundamental Research Program(grant numbers:JCYJ20190808173617147,JCYJ20190808164211203); CONACyT Project 1920 (Fronteras de la Ciencia); SEP-Cinvestav 2018 Project (application no. 4); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9139318","Clustering;evolutionary algorithm;multimodal optimization;multiobjective optimization","Optimization;Sociology;Statistics;Evolutionary computation;Clustering algorithms;Classification algorithms;Convergence","evolutionary computation;Pareto optimisation","pruning process;objective spaces;multimodal multiobjective evolutionary optimization;local cluster;dual clustering;local Pareto sets;decision space","","65","","60","IEEE","13 Jul 2020","","","IEEE","IEEE Journals"
"A Multiobjective Evolutionary Algorithm for Finding Knee Regions Using Two Localized Dominance Relationships","G. Yu; Y. Jin; M. Olhofer","Department of Computer Science, University of Surrey, Guildford, U.K.; Department of Computer Science, University of Surrey, Guildford, U.K.; Honda Research Institute Europe GmbH, Offenbach, Germany","IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","145","158","In preference-based optimization, knee points are considered the naturally preferred tradeoff solutions, especially when the decision maker has little a priori knowledge about the problem to be solved. However, identifying all convex knee regions of a Pareto front remains extremely challenging, in particular in a high-dimensional objective space. This article presents a new evolutionary multiobjective algorithm for locating knee regions using two localized dominance relationships. In the environmental selection, the α-dominance is applied to each subpopulation partitioned by a set of predefined reference vectors, thereby guiding the search toward different potential knee regions while removing possible dominance resistant solutions. A knee-oriented-dominance measure making use of the extreme points is then proposed to detect knee solutions in convex knee regions and discard solutions in concave knee regions. Our experimental results demonstrate that the proposed algorithm outperforms the state-of-the-art knee identification algorithms on a majority of multiobjective optimization test problems having up to eight objectives and a hybrid electric vehicle controller design problem with seven objectives.","1941-0026","","10.1109/TEVC.2020.3008877","Honda Research Institute Europe GmbH; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9139367","α-dominance;knee-oriented dominance;knees;multiobjective evolutionary optimization;preference","Pareto optimization;Convergence;Resistance;Sociology;Evolutionary computation","concave programming;convex programming;decision making;evolutionary computation;hybrid electric vehicles;optimal control;Pareto optimisation","multiobjective evolutionary algorithm;preference-based optimization;knee points;convex knee regions;high-dimensional objective space;evolutionary multiobjective algorithm;knee-oriented-dominance measure;concave knee regions;multiobjective optimization test problems;potential knee regions;knee identification algorithms;Pareto front;hybrid electric vehicle controller design problem","","26","","39","IEEE","13 Jul 2020","","","IEEE","IEEE Journals"
"An Efficient Recursive Differential Grouping for Large-Scale Continuous Problems","M. Yang; A. Zhou; C. Li; X. Yao","School of Computer Science, China University of Geosciences, Wuhan, China; Shanghai Key Laboratory of Multidimensional Information Processing, East China Normal University, Shanghai, China; School of Automation, China University of Geosciences, Wuhan, China; Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China","IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","159","171","Cooperative co-evolution (CC) is an efficient and practical evolutionary framework for solving large-scale optimization problems. The performance of CC is affected by the variable decomposition. An accurate variable decomposition can help to improve the performance of CC on solving an optimization problem. The variable grouping methods usually spend many computational resources obtaining an accurate variable decomposition. To reduce the computational cost on the decomposition, we propose an efficient recursive differential grouping (ERDG) method in this article. By exploiting the historical information on examining the interrelationship between the variables of an optimization problem, ERDG is able to avoid examining some interrelationship and spend much less computation than other recursive differential grouping methods. Our experimental results and analysis suggest that ERDG is a competitive method for decomposing large-scale continuous problems and improves the performance of CC for solving the large-scale optimization problems.","1941-0026","","10.1109/TEVC.2020.3009390","Natural Science Foundation of Hubei Province(grant numbers:2019CFB584); National Natural Science Foundation of China(grant numbers:61305086,61673355); Fundamental Research Funds for the Central Universities, China University of Geosciences, Wuhan(grant numbers:CUGL170412); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9141328","Cooperative co-evolution (CC);decomposition;large-scale global optimization","Optimization;Computational efficiency;Geology;Computer science;Electronic mail;Computational complexity;Automation","evolutionary computation;optimisation","computational resources;practical evolutionary framework;large-scale optimization problems;large-scale continuous problems;competitive method;optimization problem;ERDG;recursive differential grouping method;computational cost;variable decomposition","","36","","33","IEEE","15 Jul 2020","","","IEEE","IEEE Journals"
"Constrained Multiobjective Optimization: Test Problem Construction and Performance Evaluations","Y. Zhou; Y. Xiang; X. He","School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China; School of Software Engineering, South China University of Technology, Guangzhou, China; School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China","IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","172","186","Constrained multiobjective optimization abounds in practical applications and is gaining growing attention in the evolutionary computation community. Artificial test problems are critical to the progress in this research area. Nevertheless, many of them lack important characteristics, such as scalability and variable dependencies, which may be essential in benchmarking modern evolutionary algorithms. This article first proposes a new framework for constrained test problem construction. This framework splits a decision vector into position and distance variables and forces their optimal values to lie on a nonlinear hypersurface such that the interdependencies can be introduced among the position ones and among the distance ones individually. In this framework, two kinds of constraints are designed to introduce convergence-hardness and diversity-hardness, respectively. The first kind introduces infeasible barriers in approaching the optima, and at the same time, makes the position and distance variables interrelate with each other. The second kind restricts the feasible optimal regions such that different shapes of Pareto fronts can be obtained. Based on this framework, we construct 16 scalable and constrained test problems covering a variety of difficulties. Then, in the second part of this article, we evaluate the performance of some state of the art on the proposed test problems, showing that they are quite challenging and there is room for further enhancement of the existing algorithms. Finally, we discuss in detail the source of difficulties presented in these new problems.","1941-0026","","10.1109/TEVC.2020.3011829","National Natural Science Foundation of China(grant numbers:61773410,61673403,61906069); Guangdong Basic and Applied Basic Research Foundation(grant numbers:2019A1515111154); Science and Technology Program of Guangzhou(grant numbers:202002030355); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9149679","Constraint optimization;evolutionary algorithms;local search;multi/many-objective optimization","Optimization;Evolutionary computation;Shape;Maintenance engineering;Performance evaluation;Benchmark testing;Convergence","evolutionary computation;Pareto optimisation;search problems","constrained multiobjective optimization;evolutionary computation community;artificial test problems;variable dependencies;constrained test problem construction;distance variables;position ones;distance ones;feasible optimal regions;scalable test problems;constrained test problems;Pareto fronts","","24","","46","IEEE","27 Jul 2020","","","IEEE","IEEE Journals"
"Variable Population Memetic Search: A Case Study on the Critical Node Problem","Y. Zhou; J. -K. Hao; Z. -H. Fu; Z. Wang; X. Lai","Key Laboratory of Advanced Control and Optimization for Chemical Processes, Ministry of Education, East China University of Science and Technology, Shanghai, China; Department of Computer Science, Université d’Angers, Angers, France; Shenzhen Institute of Artificial Intelligence and Robotics for Society, Chinese University of Hong Kong, Shenzhen, China; Key Laboratory of Advanced Control and Optimization for Chemical Processes, Ministry of Education, East China University of Science and Technology, Shanghai, China; Institute of Advanced Technology, Nanjing University of Posts and Telecommunications, Nanjing, China","IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","187","200","Population-based memetic algorithms have been successfully applied to solve many difficult combinatorial problems. Often, a population of fixed size is used in such algorithms to record some best solutions sampled during the search. However, given the particular features of the problem instance under consideration, a population of variable size would be more suitable to ensure the best search performance possible. In this work, we propose a variable population memetic search (VPMS), where a strategic population sizing mechanism is used to dynamically adjust the population size during the search process. Our VPMS approach starts its search from a small population of only two solutions to focus on exploitation and then adapts the population size according to the search status to continuously influence the balancing between exploitation and exploration. We illustrate an application of the VPMS approach to solve the challenging critical node problem (CNP). We show that the VPMS algorithm integrating a variable population, an effective local optimization procedure, and a backbone-based crossover operator performs very well compared to state-of-the-art CNP algorithms. The algorithm is able to discover new upper bounds for 12 instances out of the 42 popular benchmark instances while matching 23 previous best-known upper bounds.","1941-0026","","10.1109/TEVC.2020.3011959","National Natural Science Foundation of China(grant numbers:61903144); Shanghai Sailing Program(grant numbers:19YF1412400); Key Project of Science and Technology Innovation 2030 Supported by the Ministry of Science and Technology of China(grant numbers:2018AAA0101302); Fundamental Research Funds for the Central Universities of China(grant numbers:222201817006); Shenzhen Science and Technology Innovation Commission(grant numbers:JCYJ20180508162601910); Shenzhen Institute of Artificial Intelligence and Robotics for Society(grant numbers:2019-INT003); Open Project of the Shenzhen Institute of Artificial Intelligence and Robotics for Society (Exploration Project 2020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9149656","Critical node problem (CNP);local search;memetic search;population sizing","Sociology;Statistics;Memetics;Optimization;Genetic algorithms;Search problems;Heuristic algorithms","combinatorial mathematics;genetic algorithms;search problems","search process;VPMS approach;search status;critical node problem;VPMS algorithm;CNP algorithms;population size;strategic population sizing mechanism;variable population memetic search;search performance possible;variable size;problem instance;fixed size;combinatorial problems;population-based memetic algorithms","","18","","45","IEEE","27 Jul 2020","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Special Issue on Benchmarking Sampling-Based Optimization Heuristics","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","201","201","Describes the above-named upcoming special issue or section. May include topics to be covered or calls for papers.","1941-0026","","10.1109/TEVC.2021.3051812","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340053","","","","","","1","","","IEEE","28 Jan 2021","","","IEEE","IEEE Journals"
"TechRxiv: Share Your Preprint Research with the World!","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","202","202","Advertisement. TechRxiv is a free preprint server for unpublished research in electrical engineering, computer science, and related technology. Powered by IEEE, TechRxiv provides researchers across a broad range of fields the opportunity to share early results of their work ahead of formal peer review and publication. Researchers are asked to upload their unpublished research.","1941-0026","","10.1109/TEVC.2021.3052593","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340034","","","","","","","","","IEEE","28 Jan 2021","","","IEEE","IEEE Journals"
"Introducing IEEE Collabratec","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","203","203","Advertisement, IEEE. IEEE Collabratec is a new, integrated online community where IEEE members, researchers, authors, and technology professionals with similar fields of interest can network and collaborate, as well as create and manage content. Featuring a suite of powerful online networking and collaboration tools, IEEE Collabratec allows you to connect according to geographic location, technical interests, or career pursuits. You can also create and share a professional identity that showcases key accomplishments and participate in groups focused around mutual interests, actively learning from and contributing to knowledgeable communities. All in one place! Learn about IEEE Collabratec at ieeecollabratec.org.","1941-0026","","10.1109/TEVC.2021.3052594","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340057","","","","","","","","","IEEE","28 Jan 2021","","","IEEE","IEEE Journals"
"IEEE Access","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","204","204","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","1941-0026","","10.1109/TEVC.2021.3052615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340059","","","","","","","","","IEEE","28 Jan 2021","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Society Information","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","C3","C3","Provides a listing of current committee members and society officers.","1941-0026","","10.1109/TEVC.2021.3052590","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340078","","","","","","","","","IEEE","28 Jan 2021","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation information for authors","",,"IEEE Transactions on Evolutionary Computation","28 Jan 2021","2021","25","1","C4","C4","Provides instructions and guidelines to prospective authors who wish to submit manuscripts.","1941-0026","","10.1109/TEVC.2021.3052592","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340074","","","","","","","","","IEEE","28 Jan 2021","","","IEEE","IEEE Journals"
