"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"MMES: Mixture Model-Based Evolution Strategy for Large-Scale Optimization","X. He; Z. Zheng; Y. Zhou","School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China; School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China; School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China","IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","320","333","This work provides an efficient sampling method for the covariance matrix adaptation evolution strategy (CMA-ES) in large-scale settings. In contract to the Gaussian sampling in CMA-ES, the proposed method generates mutation vectors from a mixture model, which facilitates exploiting the rich variable correlations of the problem landscape within a limited time budget. We analyze the probability distribution of this mixture model and show that it approximates the Gaussian distribution of CMA-ES with a controllable accuracy. We use this sampling method, coupled with a novel method for mutation strength adaptation, to formulate the mixture model-based evolution strategy (MMES)-a CMA-ES variant for large-scale optimization. The numerical simulations show that, while significantly reducing the time complexity of CMA-ES, MMES preserves the rotational invariance, is scalable to high dimensional problems, and is competitive against the state-of-the-arts in performing global optimization.","1941-0026","","10.1109/TEVC.2020.3034769","Key-Area Research and Development Program of Guangdong Province(grant numbers:2018B010109001); National Natural Science Foundation of China(grant numbers:62006252,61773410); Guangdong Basic and Applied Basic Research Foundation(grant numbers:2019A1515111154); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9244595","Covariance matrix adaptation;evolution strategy;large-scale optimization;mixture model;mutation strength adaptation","Covariance matrices;Frequency modulation;Gaussian distribution;Optimization;Probability distribution;Standards;Correlation","covariance matrices;evolutionary computation;Gaussian distribution;optimisation;sampling methods","global optimization;rotational invariance;Gaussian distribution;probability distribution;mixture model-based evolution strategy;mutation strength adaptation;Gaussian sampling;covariance matrix adaptation evolution strategy;large-scale optimization;MMES;CMA-ES","","7","","50","IEEE","29 Oct 2020","","","IEEE","IEEE Journals"
"A New Many-Objective Evolutionary Algorithm Based on Determinantal Point Processes","P. Zhang; J. Li; T. Li; H. Chen","School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China","IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","334","345","To handle different types of many-objective optimization problems (MaOPs), many-objective evolutionary algorithms (MaOEAs) need to simultaneously maintain convergence and population diversity in the high-dimensional objective space. In order to balance the relationship between diversity and convergence, we introduce a Kernel matrix and probability model called determinantal point processes (DPPs). Our MaOEA with DPPs (MaOEADPPs) is presented and compared with several state-of-the-art algorithms on various types of MaOPs with different numbers of objectives. The experimental results demonstrate that MaOEADPPs is competitive.","1941-0026","","10.1109/TEVC.2020.3035825","National Natural Science Foundation of China(grant numbers:61573328); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9248002","Convergence;determinantal point processes (DPPs);diversity;evolutionary algorithm;many-objective optimization","Sociology;Statistics;Kernel;Mathematical model;Convergence;Evolutionary computation;Optimization","convergence of numerical methods;evolutionary computation;matrix algebra;Pareto optimisation;probability","many-objective evolutionary algorithm;determinantal point processes;many-objective optimization problems;MaOPs;MaOEA;convergence;population diversity;probability model;Kernel matrix;MaOEADPPs","","22","","44","IEEE","4 Nov 2020","","","IEEE","IEEE Journals"
"QED: Using Quality-Environment-Diversity to Evolve Resilient Robot Swarms","D. M. Bossens; D. Tarapore","School of Electronics and Computer Science, University of Southampton, Southampton, U.K.; School of Electronics and Computer Science, University of Southampton, Southampton, U.K.","IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","346","357","In quality-diversity algorithms, the behavioral diversity metric is a key design choice that determines the quality of the evolved archives. Although behavioral diversity is traditionally obtained by describing the observed resulting behavior of robot controllers evaluated in a single environment, it is often more easily induced by introducing environmental diversity, i.e., by manipulating the environments in which the controllers are evaluated. This article proposes quality-environment-diversity (QED), an algorithm that repeatedly generates a random environment according to a probability distribution over environmental features (e.g., number of obstacles, arena size and robot sensor and actuator characteristics), evaluates the controller in that environment, and then describes the controller in terms of the features of that environment, the environment descriptor. Our study compares QED to three baseline task-specific and generic behavioral descriptors, in 5 different robot swarm benchmark tasks. For each task, the quality of the evolved archives is assessed by their capability to provide high-performing compensatory behaviors following injection of 250 unique faults to the robots of the swarm. The evolved archives achieve a median 2- to 3-fold reduction in the impact of the faults on the performance of the swarm. A qualitative analysis of evolved archives is done by visualizing the relation between diversity of compensatory behaviors, here called useful behavioral diversity, and fault recovery metrics. The resulting signatures indicate that, due to the diversity of environments inducing useful behavioral diversity, archives evolved by QED provide robot swarm controllers that are capable of recovering from high-impact faults.","1941-0026","","10.1109/TEVC.2020.3036578","Engineering and Physical Sciences Research Council through the New Investigator Award(grant numbers:EP/R030073/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9250603","Behavioral diversity;evolutionary robotics;fault recovery;quality-diversity algorithms;swarm robotics","Robot kinematics;Robot sensing systems;Task analysis;Swarm robotics;Legged locomotion;Actuators","collision avoidance;evolutionary computation;mobile robots;multi-robot systems;statistical distributions","probability distribution;resilient robot swarms;robot swarm controllers;compensatory behaviors;generic behavioral descriptors;environment descriptor;actuator characteristics;robot sensor;random environment;environmental diversity;robot controllers;evolved archives;behavioral diversity metric;quality-diversity algorithms;quality-environment-diversity;QED","","10","","59","IEEE","6 Nov 2020","","","IEEE","IEEE Journals"
"Fitness-Based Linkage Learning in the Real-Valued Gene-Pool Optimal Mixing Evolutionary Algorithm","C. Olieman; A. Bouter; P. A. N. Bosman","Department of EEMCS, Delft University of Technology, XE Delft, The Netherlands; Department of Life Sciences and Health, Centrum Wiskunde & Informatica, XG Amsterdam, The Netherlands; Department of Life Sciences and Health, Centrum Wiskunde & Informatica, XG Amsterdam, The Netherlands","IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","358","370","The recently introduced real-valued gene-pool optimal mixing evolutionary algorithm (RV-GOMEA) has been shown to be among the state of the art for solving gray-box optimization problems where partial evaluations can be leveraged. A core strength is its ability to effectively exploit the linkage structure of a problem, which often is unknown a priori and has to be learned online. Previously published work on RV-GOMEA, however, demonstrated excellent scalability when the linkage structure is prespecified appropriately. A mutual information-based metric to learn linkage structure online, as commonly adopted in EDA's and the original discrete version of the gene-pool optimal mixing evolutionary algorithm, did not lead to similarly excellent results, especially in a black-box setting. In this article, the strengths of RV-GOMEA are combined with a new fitness-based linkage learning approach that is inspired by differential grouping that reduces its computational overhead by an order of magnitude for problems with fewer interactions. The resulting new version of RV-GOMEA achieves scalability similar to when a predefined linkage model is used, outperforming also, for the first time, the EDA AMaLGaM upon which it is partially based in a black-box setting where partial evaluations cannot be leveraged.","1941-0026","","10.1109/TEVC.2020.3039698","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9265419","Fitness;genetic algorithm;linkage learning;real-valued optimization;scalability","Couplings;Statistics;Sociology;Optimization;Adaptation models;Search problems;Scalability","genetic algorithms;learning (artificial intelligence)","differential grouping;mutual information-based metric;fitness-based linkage learning approach;black-box setting;core strength;partial evaluations;gray-box optimization problems;RV-GOMEA;real-valued gene-pool optimal mixing evolutionary algorithm","","1","","41","IEEE","20 Nov 2020","","","IEEE","IEEE Journals"
"Efficient Evolutionary Search of Attention Convolutional Networks via Sampled Training and Node Inheritance","H. Zhang; Y. Jin; R. Cheng; K. Hao","Engineering Research Center of Digitized Textile and Apparel Technology, Ministry of Education, College of Information Science and Technology, Donghua University, Shanghai, China; Engineering Research Center of Digitized Textile and Apparel Technology, Ministry of Education, College of Information Science and Technology, Donghua University, Shanghai, China; Department of Computer Science and Engineering, Shenzhen Key Laboratory of Computational Intelligence, University Key Laboratory of Evolving Intelligent Systems of Guangdong Province, Southern University of Science and Technology, Shenzhen, China; Engineering Research Center of Digitized Textile and Apparel Technology, Ministry of Education, College of Information Science and Technology, Donghua University, Shanghai, China","IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","371","385","The performance of deep neural networks is heavily dependent on its architecture and various neural architecture search strategies have been developed for automated network architecture design. Recently, evolutionary neural architecture search (EvoNAS) has received increasing attention due to the attractive global optimization capability of evolutionary algorithms. However, EvoNAS suffers from extremely high computational costs because a large number of performance evaluations are usually required in evolutionary optimization, and training deep neural networks is itself computationally very expensive. To address this issue, this article proposes a computationally efficient framework for the evolutionary search of convolutional networks based on a directed acyclic graph, in which parents are randomly sampled and trained on each mini-batch of training data. In addition, a node inheritance strategy is adopted so that the fitness of all offspring individuals can be evaluated without training them. Finally, we encode a channel attention mechanism in the search space to enhance the feature processing capability of the evolved neural networks. We evaluate the proposed algorithm on the widely used datasets, in comparison with 30 state-of-the-art peer algorithms. Our experimental results show that the proposed algorithm is not only computationally much more efficient but also highly competitive in learning performance.","1941-0026","","10.1109/TEVC.2020.3040272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9268174","Attention mechanism;convolutional neural networks (CNNs);evolutionary optimization;neural architecture search (NAS);node inheritance","Computer architecture;Neural networks;Training;Optimization;Graphics processing units;Statistics;Sociology","convolutional neural nets;deep learning (artificial intelligence);directed graphs;evolutionary computation;optimisation;search problems","feature processing capability;directed acyclic graph;search space;channel attention mechanism;node inheritance strategy;computationally efficient framework;evolutionary optimization;performance evaluations;high computational costs;evolutionary algorithms;attractive global optimization capability;EvoNAS;evolutionary neural architecture search;automated network architecture design;neural architecture search strategies;deep neural networks;sampled training;attention convolutional networks;efficient evolutionary search","","26","","81","IEEE","24 Nov 2020","","","IEEE","IEEE Journals"
"From Prediction to Prescription: Evolutionary Optimization of Nonpharmaceutical Interventions in the COVID-19 Pandemic","R. Miikkulainen; O. Francon; E. Meyerson; X. Qiu; D. Sargent; E. Canzani; B. Hodjat","Evolutionary AI Research Group, Cognizant Technology Solutions, San Francisco, CA, USA; Evolutionary AI Research Group, Cognizant Technology Solutions, San Francisco, CA, USA; Evolutionary AI Research Group, Cognizant Technology Solutions, San Francisco, CA, USA; Evolutionary AI Research Group, Cognizant Technology Solutions, San Francisco, CA, USA; Evolutionary AI Research Group, Cognizant Technology Solutions, San Francisco, CA, USA; Evolutionary AI Research Group, Cognizant Technology Solutions, San Francisco, CA, USA; Evolutionary AI Research Group, Cognizant Technology Solutions, San Francisco, CA, USA","IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","386","401","Several models have been developed to predict how the COVID-19 pandemic spreads, and how it could be contained with nonpharmaceutical interventions, such as social distancing restrictions and school and business closures. This article demonstrates how evolutionary AI can be used to facilitate the next step, i.e., determining most effective intervention strategies automatically. Through evolutionary surrogate-assisted prescription, it is possible to generate a large number of candidate strategies and evaluate them with predictive models. In principle, strategies can be customized for different countries and locales, and balance the need to contain the pandemic and the need to minimize their economic impact. Early experiments suggest that workplace and school restrictions are the most important and need to be designed carefully. They also demonstrate that results of lifting restrictions can be unreliable, and suggest creative ways in which restrictions can be implemented softly, e.g., by alternating them over time. As more data becomes available, the approach can be increasingly useful in dealing with COVID-19 as well as possible future pandemics.","1941-0026","","10.1109/TEVC.2021.3063217","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9366776","Decision support systems;evolutionary computation;neural networks;neuroevolution;predictive models;prescriptive models;surrogate modeling;uncertainty estimation","Predictive models;Computational modeling;Biological system modeling;Pandemics;Diseases;Optimization;COVID-19","artificial intelligence;decision support systems;diseases;evolutionary computation;health care;medical information systems","evolutionary AI;school closures;candidate strategies;evolutionary surrogate-assisted prescription;effective intervention strategies;business closures;social distancing restrictions;COVID-19 pandemic spreads;nonpharmaceutical interventions;evolutionary optimization;future pandemics;school restrictions;workplace;locales;predictive models;time 19.0 as","","22","","67","IEEE","2 Mar 2021","","","IEEE","IEEE Journals"
"TechRxiv: Share Your Preprint Research with the World!","",,"IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","402","402","Advertisement: TechRxiv is a free preprint server for unpublished research in electrical engineering, computer science, and related technology. TechRxiv provides researchers the opportunity to share early results of their work ahead of formal peer review and publication. Benefits: Rapidly disseminate your research findings; Gather feedback from fellow researchers; Find potential collaborators in the scientific community; Establish the precedence of a discovery; and Document research results in advance of publication. Upload your unpublished research today!","1941-0026","","10.1109/TEVC.2021.3066820","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9390479","","","","","","","","","IEEE","30 Mar 2021","","","IEEE","IEEE Journals"
"Introducing IEEE Collabratec","",,"IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","403","403","Advertisement, IEEE. IEEE Collabratec is a new, integrated online community where IEEE members, researchers, authors, and technology professionals with similar fields of interest can network and collaborate, as well as create and manage content. Featuring a suite of powerful online networking and collaboration tools, IEEE Collabratec allows you to connect according to geographic location, technical interests, or career pursuits. You can also create and share a professional identity that showcases key accomplishments and participate in groups focused around mutual interests, actively learning from and contributing to knowledgeable communities. All in one place! Learn about IEEE Collabratec at ieeecollabratec.org.","1941-0026","","10.1109/TEVC.2021.3066821","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9390477","","","","","","","","","IEEE","30 Mar 2021","","","IEEE","IEEE Journals"
"IEEE Access","",,"IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","404","404","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","1941-0026","","10.1109/TEVC.2021.3066822","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9390474","","","","","","","","","IEEE","30 Mar 2021","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Society Information","",,"IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","C3","C3","Provides a listing of current committee members and society officers.","1941-0026","","10.1109/TEVC.2021.3066764","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9390476","","","","","","","","","IEEE","30 Mar 2021","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation information for authors","",,"IEEE Transactions on Evolutionary Computation","30 Mar 2021","2021","25","2","C4","C4","Provides instructions and guidelines to prospective authors who wish to submit manuscripts.","1941-0026","","10.1109/TEVC.2021.3066819","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9390473","","","","","","","","","IEEE","30 Mar 2021","","","IEEE","IEEE Journals"
