"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Evolutionary Network Embedding Preserving Both Local Proximity and Community Structure","M. Li; J. Liu; P. Wu; X. Teng","Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi’an, China","IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","523","535","The complex network is an important tool to represent relational data in nature and human society, which has been widely applied in various real-world application scenarios. A key issue for analyzing the features of networks is to represent the characteristic information in the network with rationality. Network embedding, attracting plenty of attention recently, aims to convert network information into a low-dimensional space while maintaining the structure and properties of the network maximally. Most of the existing network embedding methods intend to preserve the pairwise relationship or similarity between nodes, but the community structure, which is one of the most important features of complex networks, is largely ignored. In this article, we propose a novel network embedding method based on evolutionary algorithm (EA), termed as EA-NECommunity, which can preserve both the local proximity of nodes and the community structure of the network by optimizing a carefully designed objective function. The number of communities in the network can be automatically determined without any prior knowledge. Moreover, taking the intrinsic properties of the network embedding problems in mind, we design a local search operator based on multidirectional search which can effectively find feasible solutions. In the experiments, we first visualize the embedding representation obtained by different algorithms, and then use the problems of node clustering, node classification, and link prediction to further validate the quality of the embedding representation obtained. The experimental results show that EA-NECommunity outperforms other state-of-the-art algorithms on both the real life and synthetic networks.","1941-0026","","10.1109/TEVC.2019.2937455","General Program of National Natural Science Foundation of China(grant numbers:61773300); Key Program of Fundamental Research Project of Natural Science of Shaanxi Province, China(grant numbers:2017JZ017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8813062","Community structure;dimension reduction;evolutionary algorithm;link prediction;network embedding;node classification;node clustering","Linear programming;Optimization;Evolutionary computation;Complex networks;Clustering algorithms;Search problems;Prediction algorithms","complex networks;embedded systems;evolutionary computation;learning (artificial intelligence);optimisation;pattern clustering;search problems","embedding representation;EA-NECommunity;synthetic networks;evolutionary network embedding preserving both local proximity;community structure;complex network;real-world application scenarios;characteristic information;network information;low-dimensional space;network embedding methods;evolutionary algorithm;local search operator","","4","","63","IEEE","26 Aug 2019","","","IEEE","IEEE Journals"
"Underestimation-Assisted Global-Local Cooperative Differential Evolution and the Application to Protein Structure Prediction","X. -G. Zhou; C. -X. Peng; J. Liu; Y. Zhang; G. -J. Zhang","College of Information Engineering, Zhejiang University of Technology, Hangzhou, China; College of Information Engineering, Zhejiang University of Technology, Hangzhou, China; College of Information Engineering, Zhejiang University of Technology, Hangzhou, China; Department of Computational Medicine and Bioinformatics, University of Michigan, Ann Arbor, USA; College of Information Engineering, Zhejiang University of Technology, Hangzhou, China","IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","536","550","Various mutation strategies show distinct advantages in differential evolution (DE). The cooperation of multiple strategies in the evolutionary process may be effective. This article presents an underestimation-assisted global and local cooperative DE to simultaneously enhance the effectiveness and efficiency. In the proposed algorithm, two phases, namely, the global exploration and the local exploitation, are performed in each generation. In the global phase, a set of trial vectors is produced for each target individual by employing multiple strategies with strong exploration capability. Afterward, an adaptive underestimation model with an self-adapted slope control parameter is proposed to evaluate these trial vectors, the best of which is selected as the candidate. In the local phase, the better-based strategies guided by individuals that are better than the target individual are designed. For each individual accepted in the global phase, multiple trial vectors are generated by using these strategies and filtered by the underestimation value. The cooperation between the global and local phases includes two aspects. First, both of them concentrate on generating better individuals for the next generation. Second, the global phase aims to locate promising regions quickly while the local phase serves as a local search for enhancing convergence. Moreover, a simple mechanism is designed to determine the parameter of DE adaptively in the searching process. Finally, the proposed approach is applied to predict the protein 3-D structure. The experimental studies on classical benchmark functions, CEC test sets, and protein structure prediction problem show that the proposed approach is superior to the competitors.","1941-0026","","10.1109/TEVC.2019.2938531","National Nature Science Foundation of China(grant numbers:61773346); National Institute of General Medical Sciences(grant numbers:GM083107,GM116960); National Science Foundation(grant numbers:DBI1564756); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8821307","Cooperation;differential evolution (DE);evolutionary algorithm (EA);protein structure prediction (PSP);underestimation","Linear programming;Sociology;Statistics;Proteins;Optimization;Convergence;Space exploration","biology computing;evolutionary computation;proteins;search problems","protein structure prediction problem;local search;local phases;global phases;underestimation value;multiple trial vectors;local phase;adaptive underestimation model;strong exploration capability;target individual;global phase;local exploitation;global exploration;multiple strategies;differential evolution;mutation strategies;underestimation-assisted global-local","","7","","90","IEEE","30 Aug 2019","","","IEEE","IEEE Journals"
"Handling Imbalance Between Convergence and Diversity in the Decision Space in Evolutionary Multimodal Multiobjective Optimization","Y. Liu; H. Ishibuchi; G. G. Yen; Y. Nojima; N. Masuyama","Department of Computer Science and Intelligent Systems, Graduate School of Engineering, Osaka Prefecture University, Sakai, Japan; Department of Computer Science and Engineering, Shenzhen Key Laboratory of Computational Intelligence, University Key Laboratory of Evolving Intelligent Systems of Guangdong Province, Southern University of Science and Technology, Shenzhen, China; School of Electrical and Computer Engineering, Oklahoma State University, Stillwater, USA; Department of Computer Science and Intelligent Systems, Graduate School of Engineering, Osaka Prefecture University, Sakai, Japan; Department of Computer Science and Intelligent Systems, Graduate School of Engineering, Osaka Prefecture University, Sakai, Japan","IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","551","565","There may exist more than one Pareto optimal solution with the same objective vector to a multimodal multiobjective optimization problem (MMOP). The difficulties in finding such solutions can be different. Although a number of evolutionary multimodal multiobjective algorithms (EMMAs) have been proposed, they are unable to solve such an MMOP due to their convergence-first selection criteria. They quickly converge to the Pareto optimal solutions which are easy to find and therefore lose diversity in the decision space. That is, such an MMOP features an imbalance between achieving convergence and preserving diversity in the decision space. In this article, we first present a set of imbalanced distance minimization benchmark problems. Then we propose an evolutionary algorithm using a convergence-penalized density method (CPDEA). In CPDEA, the distances among solutions in the decision space are transformed based on their local convergence quality. Their density values are estimated based on the transformed distances and used as the selection criterion. We compare CPDEA with five state-of-the-art EMMAs on the proposed benchmarks. Our experimental results show that CPDEA is clearly superior in solving these problems.","1941-0026","","10.1109/TEVC.2019.2938557","National Natural Science Foundation of China(grant numbers:61876075,61803192); Program for Guangdong Introducing Innovative and Enterpreneurial Teams(grant numbers:2017ZT07X386); Shenzhen Peacock Plan(grant numbers:KQTD2016112514355531); Science and Technology Innovation Committee Foundation of Shenzhen(grant numbers:ZDSYS201703031748284); Program for University Key Laboratory of Guangdong Province(grant numbers:2017KSYS008); Japan Society for the Promotion of Science KAKENHI(grant numbers:JP19K20358); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8821318","Convergence;decision space diversity;density estimation;evolutionary multimodal multiobjective optimization (EMMO);test problems","Pareto optimization;Convergence;Benchmark testing;Minimization;Evolutionary computation;Computer science","genetic algorithms;Pareto optimisation","MMOP;convergence-first selection criteria;Pareto optimal solution;decision space;imbalanced distance minimization benchmark problems;evolutionary algorithm;convergence-penalized density method;CPDEA;local convergence quality;evolutionary multimodal multiobjective optimization","","13","","41","IEEE","30 Aug 2019","","","IEEE","IEEE Journals"
"A Divide-and-Conquer Evolutionary Algorithm for Large-Scale Virtual Network Embedding","A. Song; W. -N. Chen; Y. -J. Gong; X. Luo; J. Zhang","School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Information Security, Guilin University of Electronic Technology, Guilin, China; Division of Electrical Engineering, Hanyang University, Seoul, South Korea","IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","566","580","The subgraph isomorphism problems, which aim to map subgraphs to a given graph, are widely seen in many applications and are usually nondeterministic polynomial-time complete (NP-complete). As a representative extension of the subgraph isomorphism problem, virtual network embedding (VNE) is a key problem in datacenter scheduling and network virtualization. Existing metaheuristic approaches to VNE problems tend to schedule networks as a whole. But when the problem scale grows, the performance of these approaches may degenerate due to the curse of dimensionality. In this article, we intend to propose a divide-and-conquer evolutionary algorithm with overlapping decomposition (ODEA) to solve large-scale VNE problems. First, realizing the fact that the decision variables in graph-based optimization problems like VNE are usually nonseparable, an overlapping decomposition method is introduced by investigating the characteristic of the network structure. In this method, the critical elements which have tight connections to many other nodes can belong to multiple subcomponents. As a result, the decision variables with tight connections can always be evolved together in multiple subcomponents. Second, to combine the subsolutions into a complete feasible solution, a competitive strategy is devised. Through the competition among critical elements, the optimizing information is shared among subcomponents, which can further improve the effectiveness of ODEA. The proposed ODEA can adopt different metaheuristics as the optimizer, and we conduct experiments on both the scenarios with a single virtual network and with a series of online networks. The experimental results verify that ODEA can significantly improve the performance of different metaheuristics in large-scale VNE problems.","1941-0026","","10.1109/TEVC.2019.2941824","National Natural Science Foundation of China(grant numbers:61622206,61976093,61873097); Science and Technology Plan Project of Guangdong Province(grant numbers:2018B050502006); Guangdong Natural Science Foundation Research Team(grant numbers:2018B030312003); National Research Foundation of Korea (NRF) grant funded by the Korea Government (MSIT)(grant numbers:NRF-2019H1D3A2A01101977); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8850015","Graph matching;large-scale optimization;metaheuristics;virtual network embedding (VNE)","Optimization;Evolutionary computation;Substrates;Heuristic algorithms;Classification algorithms;Search problems;Bandwidth","computational complexity;computer centres;evolutionary computation;graph theory;network theory (graphs);optimisation;scheduling;virtualisation","large-scale virtual network embedding;divide-and-conquer evolutionary algorithm;online networks;single virtual network;complete feasible solution;multiple subcomponents;tight connections;critical elements;network structure;overlapping decomposition method;graph-based optimization problems;decision variables;large-scale VNE problems;ODEA;metaheuristic approaches;network virtualization;datacenter scheduling;NP-complete;nondeterministic polynomial-time complete;map subgraphs;subgraph isomorphism problem","","13","","51","CCBY","26 Sep 2019","","","IEEE","IEEE Journals"
"Runtime Analysis of Crowding Mechanisms for Multimodal Optimization","E. Covantes Osuna; D. Sudholt","Department of Computer Science, University of Sheffield, Sheffield, U.K.; Department of Computer Science, University of Sheffield, Sheffield, U.K.","IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","581","592","Many real-world optimization problems lead to multimodal domains and require the identification of multiple optima. Crowding methods have been developed to maintain population diversity, to investigate many peaks in parallel and to reduce genetic drift. We present the first rigorous runtime analyses of probabilistic crowding and generalized crowding, embedded in a (μ +1) EA. In probabilistic crowding the offspring compete with their parent in a fitness-proportional selection. Generalized crowding decreases the fitness of the inferior solution by a scaling factor during selection. We consider the bimodal function TwoMax and introduce a novel and natural notion for functions with bounded gradients. For a broad range of such functions we prove that probabilistic crowding needs exponential time with overwhelming probability to find solutions significantly closer to any global optimum than those found by random search. Even when the fitness function is scaled exponentially, probabilistic crowding still fails badly. Only if the exponential's base is linear in the problem size, probabilistic crowding becomes efficient on TwoMax. A similar threshold behavior holds for generalized crowding on TwoMax with respect to the scaling factor. Our theoretical results are accompanied by experiments for TwoMax showing that the threshold behaviors also apply to the best fitness found.","1941-0026","","10.1109/TEVC.2019.2914606","Consejo Nacional de Ciencia y Tecnolog??a (CONACYT, the Mexican National Council for Science and Technology) registration(grant numbers:409151,264342); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8706706","Crowding methods;generalized crowding;probabilistic crowding;runtime analysis;theory","Probabilistic logic;Sociology;Statistics;Runtime;Optimization;Hamming distance;Genetics","evolutionary computation;genetic algorithms;probability;search problems","TwoMax;bimodal function;fitness-proportional selection;multimodal optimization;runtime analysis;generalized crowding;probabilistic crowding;crowding methods;real-world optimization problems","","11","","30","OAPA","6 May 2019","","","IEEE","IEEE Journals"
"Analysis of the  $(\mu/\mu_{I},\lambda)-\sigma$ -Self-Adaptation Evolution Strategy With Repair by Projection Applied to a Conically Constrained Problem","P. Spettel; H. -G. Beyer","Research Center Process and Product Engineering, Vorarlberg University of Applied Sciences, Dornbirn, Austria; Research Center Process and Product Engineering, Vorarlberg University of Applied Sciences, Dornbirn, Austria","IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","593","602","A theoretical performance analysis of the (μ/μI, λ)σ-self-adaptation evolution strategy (σSA-ES) is presented considering a conically constrained problem. Infeasible offspring are repaired using projection onto the boundary of the feasibility region. Closed-form approximations are used for the one-generation progress of the evolution strategy. Approximate deterministic evolution equations are formulated for analyzing the strategy's dynamics. By iterating the evolution equations with the approximate one-generation expressions, the evolution strategy's dynamics can be predicted. The derived theoretical results are compared to experiments for assessing the approximation quality. It is shown that in the steady state the (μ/μI, λ)σSA-ES exhibits a performance as if the ES were optimizing a sphere model. Unlike the nonrecombinative (1, λ)-ES, the parental steady state behavior does not evolve on the cone boundary but stays away from the boundary to a certain extent.","1941-0026","","10.1109/TEVC.2019.2930316","Austrian Science Fund FWF(grant numbers:P29651-N32); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8770101","Conically constrained problem;evolution strategies (ESs);intermediate recombination;repair by projection","Maintenance engineering;Steady-state;Mathematical model;Optimization;Approximation algorithms;Heuristic algorithms;Next generation networking","approximation theory;constraint handling;evolutionary computation;self-adjusting systems","conically constrained problem;theoretical performance analysis;σ-self-adaptation evolution strategy;σSA-ES;closed-form approximations;approximate deterministic evolution equations;approximation quality;nonrecombinative-ES;sphere model;evolution strategy","","","","12","IEEE","23 Jul 2019","","","IEEE","IEEE Journals"
"Understanding Hypervolume Behavior Theoretically for Benchmarking in Evolutionary Multi/Many-Objective Optimization","H. K. Singh","School of Engineering and Information Technology, University of New South Wales, Canberra, Australia","IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","603","610","Hypervolume (HV) is one of the most commonly used metrics for evaluating the Pareto front (PF) approximations generated by multiobjective evolutionary algorithms. Even so, HV is a resultant of a complex interplay between the PF shape, number of objectives, and user-specified reference points which, if not well understood, may lead to misinformed inferences about benchmarking performance. In order to understand this behavior, some previous studies have investigated such interactions empirically. In this letter, a new and unconventional approach is taken for gaining further insights about HV behavior. The key idea is to develop theoretical formulas for certain linear (equilateral simplex) and quadratic (orthant) PFs in two specific orientations: 1) regular and 2) inverted. These PFs represent a large number of problems in the existing DTLZ and WFG suites commonly used for benchmarking. The numerical experiments are presented to demonstrate the utility of the proposed work in benchmarking, and in understanding the contributions of the different regions of the PFs, such as corners, edges, as well explaining the contrast between the HV behaviors for regular versus inverted PFs. This letter provides a foundation and computationally fast means to undertake parametric studies to understand various aspects of HV.","1941-0026","","10.1109/TEVC.2019.2931191","Australian Research Council under Discovery(grant numbers:DP190102591); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8777109","Benchmarking;hypervolume (HV);many-objective optimization;multiobjective optimization","Benchmark testing;Optimization;Shape;Measurement;Evolutionary computation;Face;Decision making","approximation theory;evolutionary computation;Pareto optimisation","hypervolume behavior;Pareto front approximations;multiobjective evolutionary algorithms;PF shape;user-specified reference points;benchmarking performance;HV behavior","","3","","34","IEEE","26 Jul 2019","","","IEEE","IEEE Journals"
"IEEE Transactions on Artificial Intelligence Call for Papers","",,"IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","611","611","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","1941-0026","","10.1109/TEVC.2020.2986868","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9103657","","","","","","","","","IEEE","29 May 2020","","","IEEE","IEEE Journals"
"Introducing IEEE Collabratec","",,"IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","612","612","Advertisement, IEEE. IEEE Collabratec is a new, integrated online community where IEEE members, researchers, authors, and technology professionals with similar fields of interest can network and collaborate, as well as create and manage content. Featuring a suite of powerful online networking and collaboration tools, IEEE Collabratec allows you to connect according to geographic location, technical interests, or career pursuits. You can also create and share a professional identity that showcases key accomplishments and participate in groups focused around mutual interests, actively learning from and contributing to knowledgeable communities. All in one place! Learn about IEEE Collabratec at ieeecollabratec.org.","1941-0026","","10.1109/TEVC.2020.2994571","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9103664","","","","","","","","","IEEE","29 May 2020","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation Society Information","",,"IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","C3","C3","Presents a listing of the editorial board, board of governors, current staff, committee members, and/or society editors for this issue of the publication.","1941-0026","","10.1109/TEVC.2020.2994569","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9103652","","","","","","","","","IEEE","29 May 2020","","","IEEE","IEEE Journals"
"IEEE Transactions on Evolutionary Computation information for authors","",,"IEEE Transactions on Evolutionary Computation","29 May 2020","2020","24","3","C4","C4","These instructions give guidelines for preparing papers for this publication. Presents information for authors publishing in this journal.","1941-0026","","10.1109/TEVC.2020.2994570","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9103662","","","","","","","","","IEEE","29 May 2020","","","IEEE","IEEE Journals"
